time,node1,node2
1320,trace_0,trace_6
1320,trace_1,trace_5
1320,trace_2,trace_9
1320,trace_5,trace_7
1320,trace_6,trace_7
1320,trace_6,trace_8
1340,trace_0,trace_5
1340,trace_0,trace_6
1340,trace_1,trace_5
1340,trace_5,trace_7
1340,trace_6,trace_7
1340,trace_6,trace_8
1360,trace_0,trace_2
1360,trace_0,trace_5
1360,trace_0,trace_6
1360,trace_1,trace_5
1360,trace_5,trace_7
1360,trace_6,trace_7
1380,trace_0,trace_2
1380,trace_0,trace_5
1380,trace_0,trace_6
1380,trace_0,trace_7
1380,trace_1,trace_5
1380,trace_5,trace_7
1380,trace_6,trace_7
1400,trace_0,trace_2
1400,trace_0,trace_5
1400,trace_0,trace_6
1400,trace_0,trace_7
1400,trace_1,trace_3
1400,trace_1,trace_5
1400,trace_5,trace_7
1400,trace_6,trace_7
1420,trace_0,trace_2
1420,trace_0,trace_5
1420,trace_0,trace_7
1420,trace_1,trace_3
1420,trace_1,trace_5
1420,trace_5,trace_7
1420,trace_6,trace_7
1440,trace_0,trace_2
1440,trace_0,trace_5
1440,trace_1,trace_3
1440,trace_1,trace_5
1440,trace_5,trace_7
1440,trace_6,trace_7
1460,trace_0,trace_1
1460,trace_0,trace_2
1460,trace_0,trace_5
1460,trace_1,trace_5
1460,trace_5,trace_7
1460,trace_6,trace_7
1480,trace_0,trace_1
1480,trace_1,trace_5
1480,trace_5,trace_7
1480,trace_6,trace_7
1500,trace_0,trace_1
1500,trace_5,trace_7
1500,trace_6,trace_7
1520,trace_0,trace_1
1520,trace_5,trace_7
1520,trace_6,trace_7
1540,trace_0,trace_1
1540,trace_5,trace_7
1540,trace_6,trace_7
1560,trace_0,trace_1
1560,trace_6,trace_7
1580,trace_0,trace_1
1600,trace_0,trace_1
1620,trace_0,trace_1
1640,trace_0,trace_1
1640,trace_1,trace_8
1640,trace_2,trace_5
1660,trace_0,trace_1
1660,trace_1,trace_8
1660,trace_2,trace_5
1680,trace_0,trace_1
1680,trace_0,trace_3
1680,trace_1,trace_8
1680,trace_2,trace_4
1680,trace_2,trace_5
1680,trace_2,trace_9
1700,trace_0,trace_1
1700,trace_0,trace_3
1700,trace_1,trace_8
1700,trace_2,trace_4
1700,trace_2,trace_5
1700,trace_2,trace_9
1720,trace_0,trace_1
1720,trace_0,trace_3
1720,trace_1,trace_8
1720,trace_2,trace_4
1720,trace_2,trace_5
1720,trace_2,trace_9
1740,trace_0,trace_1
1740,trace_0,trace_3
1740,trace_2,trace_4
1740,trace_2,trace_5
1740,trace_2,trace_9
1760,trace_0,trace_1
1760,trace_0,trace_3
1760,trace_2,trace_4
1760,trace_2,trace_5
1760,trace_2,trace_9
1780,trace_0,trace_1
1780,trace_0,trace_3
1780,trace_2,trace_4
1780,trace_2,trace_5
1800,trace_0,trace_1
1800,trace_0,trace_3
1800,trace_2,trace_4
1800,trace_2,trace_5
1820,trace_0,trace_1
1820,trace_0,trace_3
1820,trace_2,trace_4
1820,trace_2,trace_5
1840,trace_0,trace_1
1840,trace_0,trace_3
1840,trace_2,trace_4
1840,trace_2,trace_9
1860,trace_0,trace_1
1860,trace_0,trace_3
1860,trace_2,trace_4
1860,trace_2,trace_9
1880,trace_0,trace_1
1880,trace_0,trace_3
1880,trace_2,trace_4
1880,trace_2,trace_9
1900,trace_0,trace_1
1900,trace_0,trace_3
1900,trace_0,trace_8
1900,trace_2,trace_4
1900,trace_2,trace_9
1920,trace_0,trace_1
1920,trace_0,trace_3
1920,trace_0,trace_8
1920,trace_2,trace_4
1920,trace_2,trace_9
1940,trace_0,trace_1
1940,trace_0,trace_3
1940,trace_0,trace_8
1940,trace_2,trace_4
1940,trace_2,trace_9
1960,trace_0,trace_1
1960,trace_0,trace_3
1960,trace_0,trace_8
1960,trace_2,trace_4
1960,trace_2,trace_9
1980,trace_0,trace_1
1980,trace_0,trace_3
1980,trace_0,trace_8
1980,trace_2,trace_4
1980,trace_2,trace_9
2000,trace_0,trace_1
2000,trace_0,trace_3
2000,trace_0,trace_8
2000,trace_2,trace_4
2000,trace_2,trace_9
2020,trace_0,trace_3
2020,trace_2,trace_4
2020,trace_2,trace_9
2040,trace_0,trace_3
2040,trace_2,trace_4
2040,trace_2,trace_9
2060,trace_0,trace_3
2060,trace_2,trace_4
2060,trace_2,trace_9
2080,trace_0,trace_3
2080,trace_1,trace_3
2080,trace_2,trace_4
2100,trace_0,trace_3
2100,trace_1,trace_3
2100,trace_2,trace_4
2120,trace_0,trace_3
2120,trace_1,trace_3
2120,trace_2,trace_4
2140,trace_0,trace_3
2140,trace_1,trace_3
2140,trace_2,trace_4
2160,trace_0,trace_3
2160,trace_0,trace_9
2160,trace_1,trace_3
2160,trace_2,trace_4
2180,trace_0,trace_3
2180,trace_0,trace_9
2180,trace_1,trace_3
2180,trace_2,trace_4
2200,trace_0,trace_3
2200,trace_0,trace_9
2200,trace_1,trace_3
2200,trace_2,trace_4
2220,trace_0,trace_3
2220,trace_0,trace_9
2220,trace_1,trace_3
2220,trace_2,trace_4
2240,trace_0,trace_3
2240,trace_0,trace_9
2240,trace_1,trace_3
2240,trace_2,trace_4
2260,trace_0,trace_3
2260,trace_0,trace_9
2260,trace_2,trace_4
2280,trace_0,trace_3
2280,trace_0,trace_9
2280,trace_2,trace_4
2300,trace_0,trace_3
2300,trace_0,trace_9
2300,trace_2,trace_4
2320,trace_0,trace_9
2320,trace_2,trace_4
2320,trace_7,trace_9
2340,trace_2,trace_4
2340,trace_7,trace_9
2360,trace_2,trace_4
2360,trace_7,trace_9
2380,trace_2,trace_4
2380,trace_7,trace_9
2400,trace_2,trace_4
2400,trace_7,trace_9
2420,trace_2,trace_4
2420,trace_7,trace_9
2440,trace_2,trace_4
2440,trace_7,trace_9
2460,trace_0,trace_2
2460,trace_2,trace_4
2460,trace_7,trace_9
2480,trace_0,trace_2
2480,trace_2,trace_4
2480,trace_2,trace_6
2480,trace_7,trace_9
2500,trace_0,trace_2
2500,trace_0,trace_8
2500,trace_2,trace_4
2500,trace_2,trace_6
2500,trace_7,trace_9
2520,trace_0,trace_2
2520,trace_0,trace_8
2520,trace_2,trace_4
2520,trace_2,trace_6
2520,trace_7,trace_9
2540,trace_0,trace_2
2540,trace_0,trace_8
2540,trace_2,trace_4
2540,trace_2,trace_6
2540,trace_7,trace_9
2560,trace_0,trace_2
2560,trace_0,trace_8
2560,trace_2,trace_4
2560,trace_7,trace_9
2580,trace_0,trace_2
2580,trace_0,trace_8
2580,trace_2,trace_4
2580,trace_7,trace_9
2600,trace_0,trace_2
2600,trace_0,trace_8
2600,trace_1,trace_3
2600,trace_2,trace_4
2600,trace_7,trace_9
2620,trace_0,trace_2
2620,trace_0,trace_8
2620,trace_1,trace_3
2620,trace_2,trace_4
2620,trace_7,trace_9
2640,trace_0,trace_2
2640,trace_0,trace_8
2640,trace_1,trace_3
2640,trace_7,trace_9
2660,trace_0,trace_8
2660,trace_1,trace_3
2660,trace_7,trace_9
2680,trace_0,trace_8
2680,trace_1,trace_3
2680,trace_7,trace_9
2700,trace_0,trace_8
2700,trace_1,trace_3
2700,trace_7,trace_9
2720,trace_0,trace_8
2720,trace_1,trace_3
2720,trace_7,trace_9
2740,trace_0,trace_5
2740,trace_0,trace_7
2740,trace_0,trace_8
2740,trace_6,trace_7
2740,trace_6,trace_9
2740,trace_7,trace_9
2760,trace_0,trace_5
2760,trace_0,trace_7
2760,trace_0,trace_8
2760,trace_6,trace_7
2760,trace_6,trace_9
2760,trace_7,trace_9
2780,trace_0,trace_5
2780,trace_0,trace_7
2780,trace_0,trace_8
2780,trace_6,trace_7
2780,trace_6,trace_9
2780,trace_7,trace_9
2800,trace_0,trace_5
2800,trace_0,trace_7
2800,trace_0,trace_8
2800,trace_2,trace_6
2800,trace_6,trace_7
2800,trace_6,trace_9
2800,trace_7,trace_9
2820,trace_0,trace_5
2820,trace_0,trace_7
2820,trace_0,trace_8
2820,trace_2,trace_6
2820,trace_6,trace_9
2820,trace_7,trace_9
2840,trace_0,trace_5
2840,trace_0,trace_7
2840,trace_0,trace_8
2840,trace_2,trace_6
2840,trace_6,trace_9
2840,trace_7,trace_9
2860,trace_0,trace_5
2860,trace_0,trace_7
2860,trace_0,trace_8
2860,trace_2,trace_6
2860,trace_6,trace_9
2860,trace_7,trace_9
2880,trace_0,trace_5
2880,trace_0,trace_8
2880,trace_2,trace_6
2880,trace_6,trace_9
2880,trace_7,trace_9
2900,trace_0,trace_5
2900,trace_0,trace_8
2900,trace_2,trace_6
2900,trace_6,trace_9
2900,trace_7,trace_9
2920,trace_0,trace_5
2920,trace_0,trace_8
2920,trace_2,trace_6
2920,trace_6,trace_9
2920,trace_7,trace_9
2940,trace_0,trace_5
2940,trace_0,trace_8
2940,trace_2,trace_6
2940,trace_6,trace_9
2940,trace_7,trace_9
2960,trace_0,trace_5
2960,trace_0,trace_8
2960,trace_2,trace_6
2960,trace_6,trace_9
2960,trace_7,trace_9
2980,trace_0,trace_5
2980,trace_0,trace_8
2980,trace_4,trace_6
2980,trace_7,trace_9
3000,trace_0,trace_5
3000,trace_0,trace_8
3000,trace_7,trace_9
3020,trace_0,trace_5
3020,trace_0,trace_8
3020,trace_7,trace_9
3040,trace_0,trace_5
3040,trace_0,trace_8
3060,trace_0,trace_5
3060,trace_0,trace_8
3080,trace_0,trace_5
3080,trace_0,trace_8
3080,trace_3,trace_9
3080,trace_4,trace_9
3080,trace_7,trace_9
3100,trace_0,trace_5
3100,trace_0,trace_8
3100,trace_2,trace_4
3100,trace_3,trace_9
3100,trace_4,trace_9
3100,trace_5,trace_6
3100,trace_7,trace_9
3120,trace_0,trace_5
3120,trace_0,trace_8
3120,trace_2,trace_4
3120,trace_4,trace_9
3120,trace_7,trace_8
3120,trace_7,trace_9
3140,trace_0,trace_5
3140,trace_0,trace_8
3140,trace_2,trace_4
3140,trace_4,trace_9
3140,trace_7,trace_8
3140,trace_7,trace_9
3160,trace_2,trace_4
3160,trace_7,trace_8
3160,trace_7,trace_9
3180,trace_2,trace_4
3180,trace_7,trace_8
3180,trace_7,trace_9
3200,trace_2,trace_4
3200,trace_7,trace_8
3200,trace_7,trace_9
3220,trace_2,trace_4
3220,trace_7,trace_8
3220,trace_7,trace_9
3240,trace_2,trace_4
3240,trace_7,trace_8
3240,trace_7,trace_9
3260,trace_2,trace_4
3260,trace_3,trace_4
3260,trace_7,trace_8
3280,trace_2,trace_4
3280,trace_7,trace_8
3300,trace_0,trace_5
3300,trace_2,trace_4
3300,trace_7,trace_8
3320,trace_7,trace_8
3320,trace_7,trace_9
3340,trace_7,trace_8
3340,trace_7,trace_9
3360,trace_7,trace_8
3360,trace_7,trace_9
3380,trace_0,trace_4
3380,trace_2,trace_9
3380,trace_7,trace_8
3380,trace_7,trace_9
3400,trace_2,trace_9
3400,trace_7,trace_8
3400,trace_7,trace_9
3420,trace_2,trace_9
3420,trace_7,trace_9
3440,trace_2,trace_3
3440,trace_2,trace_9
3440,trace_7,trace_9
3460,trace_2,trace_9
3500,trace_1,trace_8
3500,trace_3,trace_9
3500,trace_4,trace_7
3520,trace_1,trace_8
3520,trace_3,trace_9
3520,trace_4,trace_7
3540,trace_1,trace_8
3540,trace_3,trace_9
3540,trace_4,trace_7
3560,trace_1,trace_8
3560,trace_4,trace_7
3580,trace_4,trace_7
3600,trace_1,trace_7
3600,trace_4,trace_7
3620,trace_1,trace_7
3640,trace_1,trace_7
3660,trace_0,trace_8
3660,trace_1,trace_7
3680,trace_0,trace_8
3680,trace_1,trace_7
3700,trace_0,trace_8
3700,trace_1,trace_7
3720,trace_0,trace_8
3720,trace_1,trace_7
3740,trace_0,trace_2
3740,trace_0,trace_8
3740,trace_1,trace_7
3760,trace_0,trace_2
3760,trace_0,trace_8
3780,trace_0,trace_2
3780,trace_0,trace_8
3780,trace_4,trace_7
3800,trace_0,trace_2
3800,trace_4,trace_7
3820,trace_0,trace_2
3820,trace_4,trace_7
3840,trace_0,trace_2
3840,trace_4,trace_7
3860,trace_0,trace_2
3860,trace_2,trace_9
3860,trace_4,trace_7
3880,trace_0,trace_2
3880,trace_1,trace_6
3880,trace_2,trace_9
3880,trace_4,trace_6
3880,trace_4,trace_7
3900,trace_1,trace_6
3900,trace_2,trace_9
3900,trace_4,trace_6
3900,trace_4,trace_7
3920,trace_1,trace_6
3920,trace_2,trace_9
3920,trace_4,trace_7
3940,trace_1,trace_6
3940,trace_2,trace_9
3940,trace_4,trace_7
3960,trace_1,trace_6
3960,trace_2,trace_9
3960,trace_4,trace_7
3980,trace_1,trace_6
3980,trace_2,trace_9
3980,trace_4,trace_7
4000,trace_1,trace_6
4000,trace_2,trace_9
4000,trace_4,trace_7
4020,trace_1,trace_6
4020,trace_2,trace_9
4020,trace_4,trace_7
4040,trace_1,trace_6
4040,trace_2,trace_9
4040,trace_4,trace_6
4040,trace_4,trace_7
4060,trace_1,trace_6
4060,trace_2,trace_9
4060,trace_4,trace_6
4060,trace_4,trace_7
4080,trace_1,trace_6
4080,trace_2,trace_9
4080,trace_3,trace_4
4080,trace_4,trace_6
4080,trace_4,trace_7
4100,trace_1,trace_6
4100,trace_2,trace_3
4100,trace_2,trace_9
4100,trace_3,trace_4
4100,trace_3,trace_9
4100,trace_4,trace_6
4100,trace_4,trace_7
4120,trace_1,trace_6
4120,trace_2,trace_3
4120,trace_2,trace_9
4120,trace_3,trace_4
4120,trace_3,trace_9
4120,trace_4,trace_7
4140,trace_1,trace_6
4140,trace_2,trace_3
4140,trace_3,trace_6
4140,trace_4,trace_7
4160,trace_2,trace_3
4160,trace_3,trace_6
4160,trace_4,trace_7
4180,trace_1,trace_2
4180,trace_2,trace_3
4180,trace_3,trace_6
4180,trace_4,trace_7
4200,trace_1,trace_2
4200,trace_3,trace_6
4200,trace_4,trace_7
4220,trace_1,trace_2
4220,trace_3,trace_6
4240,trace_3,trace_6
4260,trace_3,trace_6
4280,trace_3,trace_6
4300,trace_1,trace_4
4300,trace_3,trace_6
4320,trace_1,trace_4
4320,trace_3,trace_6
4340,trace_3,trace_6
4340,trace_3,trace_8
4360,trace_3,trace_6
4360,trace_3,trace_8
4380,trace_3,trace_8
4400,trace_3,trace_8
4400,trace_5,trace_8
4420,trace_3,trace_8
4420,trace_5,trace_8
4440,trace_3,trace_8
4440,trace_5,trace_8
4460,trace_3,trace_8
4460,trace_4,trace_5
4460,trace_5,trace_8
4480,trace_3,trace_8
4480,trace_5,trace_8
4500,trace_3,trace_8
4500,trace_5,trace_8
4520,trace_3,trace_8
4520,trace_5,trace_8
4540,trace_3,trace_8
4540,trace_5,trace_8
4560,trace_3,trace_8
4560,trace_5,trace_8
4580,trace_3,trace_8
4580,trace_5,trace_6
4580,trace_5,trace_8
4600,trace_3,trace_8
4600,trace_5,trace_6
4600,trace_5,trace_8
4620,trace_2,trace_8
4620,trace_3,trace_8
4620,trace_5,trace_6
4620,trace_5,trace_8
4640,trace_2,trace_8
4640,trace_3,trace_8
4640,trace_5,trace_6
4640,trace_5,trace_8
4660,trace_2,trace_8
4660,trace_3,trace_8
4660,trace_5,trace_6
4660,trace_5,trace_8
4680,trace_2,trace_8
4680,trace_3,trace_7
4680,trace_3,trace_8
4680,trace_5,trace_6
4680,trace_5,trace_8
4700,trace_2,trace_8
4700,trace_3,trace_7
4700,trace_3,trace_8
4700,trace_5,trace_8
4720,trace_2,trace_8
4720,trace_3,trace_7
4720,trace_3,trace_8
4720,trace_5,trace_8
4740,trace_2,trace_8
4740,trace_3,trace_7
4740,trace_3,trace_8
4740,trace_5,trace_8
4760,trace_1,trace_3
4760,trace_2,trace_8
4760,trace_3,trace_7
4760,trace_3,trace_8
4760,trace_5,trace_8
4780,trace_1,trace_3
4780,trace_2,trace_8
4780,trace_3,trace_7
4780,trace_3,trace_8
4780,trace_5,trace_8
4800,trace_1,trace_3
4800,trace_3,trace_7
4800,trace_3,trace_8
4800,trace_5,trace_8
4820,trace_1,trace_3
4820,trace_3,trace_7
4820,trace_3,trace_8
4820,trace_5,trace_8
4840,trace_1,trace_3
4840,trace_3,trace_8
4840,trace_5,trace_8
4860,trace_1,trace_3
4860,trace_3,trace_8
4860,trace_5,trace_8
4880,trace_1,trace_3
4880,trace_3,trace_8
4880,trace_5,trace_8
4900,trace_3,trace_8
4900,trace_5,trace_8
4920,trace_3,trace_8
4940,trace_3,trace_8
4960,trace_0,trace_3
4960,trace_3,trace_8
4980,trace_0,trace_3
4980,trace_1,trace_8
5000,trace_0,trace_3
5000,trace_1,trace_8
5020,trace_0,trace_3
5020,trace_1,trace_8
5040,trace_0,trace_3
5060,trace_0,trace_3
5120,trace_2,trace_9
5140,trace_2,trace_9
5160,trace_2,trace_9
5180,trace_2,trace_9
5200,trace_2,trace_9
5220,trace_2,trace_9
5240,trace_2,trace_9
5260,trace_2,trace_9
5320,trace_2,trace_4
5320,trace_3,trace_5
5340,trace_2,trace_4
5340,trace_3,trace_5
5360,trace_2,trace_4
5360,trace_3,trace_5
5380,trace_2,trace_4
5380,trace_3,trace_5
5400,trace_2,trace_4
5400,trace_3,trace_5
5420,trace_2,trace_4
5420,trace_3,trace_5
5420,trace_5,trace_9
5440,trace_2,trace_4
5440,trace_5,trace_9
5460,trace_0,trace_7
5460,trace_2,trace_4
5500,trace_2,trace_7
5560,trace_1,trace_9
5580,trace_1,trace_9
5580,trace_4,trace_5
5600,trace_1,trace_5
5600,trace_4,trace_5
5620,trace_1,trace_5
5620,trace_4,trace_5
5640,trace_1,trace_3
5640,trace_1,trace_5
5640,trace_4,trace_5
5660,trace_1,trace_3
5660,trace_1,trace_5
5660,trace_4,trace_5
5680,trace_0,trace_1
5680,trace_0,trace_7
5680,trace_1,trace_5
5680,trace_4,trace_5
5700,trace_0,trace_1
5700,trace_0,trace_7
5700,trace_1,trace_5
5700,trace_4,trace_5
5720,trace_0,trace_1
5720,trace_0,trace_7
5720,trace_1,trace_5
5720,trace_4,trace_5
5740,trace_0,trace_7
5740,trace_1,trace_5
5740,trace_4,trace_5
5760,trace_0,trace_7
5760,trace_1,trace_5
5760,trace_4,trace_5
5780,trace_0,trace_7
5780,trace_1,trace_5
5780,trace_4,trace_5
5800,trace_0,trace_7
5800,trace_1,trace_5
5800,trace_4,trace_5
5820,trace_0,trace_7
5820,trace_1,trace_5
5840,trace_0,trace_7
5840,trace_1,trace_5
5840,trace_1,trace_6
5840,trace_3,trace_6
5840,trace_5,trace_8
5860,trace_1,trace_5
5860,trace_1,trace_6
5860,trace_3,trace_6
5860,trace_4,trace_7
5860,trace_5,trace_8
5880,trace_1,trace_5
5880,trace_1,trace_6
5880,trace_3,trace_6
5880,trace_4,trace_7
5880,trace_5,trace_8
5900,trace_1,trace_5
5900,trace_1,trace_6
5900,trace_3,trace_6
5900,trace_4,trace_7
5900,trace_5,trace_8
5920,trace_1,trace_5
5920,trace_1,trace_6
5920,trace_4,trace_7
5920,trace_5,trace_8
5940,trace_0,trace_2
5940,trace_1,trace_5
5940,trace_1,trace_6
5940,trace_4,trace_7
5940,trace_5,trace_8
5960,trace_0,trace_2
5960,trace_1,trace_5
5960,trace_2,trace_3
5960,trace_4,trace_7
5960,trace_5,trace_8
5980,trace_0,trace_2
5980,trace_2,trace_3
5980,trace_5,trace_8
6000,trace_0,trace_2
6000,trace_2,trace_3
6000,trace_5,trace_8
6000,trace_7,trace_8
6020,trace_2,trace_3
6020,trace_5,trace_8
6020,trace_7,trace_8
6040,trace_2,trace_3
6040,trace_7,trace_8
6060,trace_2,trace_3
6080,trace_2,trace_3
6100,trace_2,trace_3
6120,trace_2,trace_3
6140,trace_0,trace_7
6140,trace_0,trace_8
6140,trace_2,trace_3
6140,trace_2,trace_4
6160,trace_0,trace_7
6160,trace_0,trace_8
6160,trace_2,trace_3
6160,trace_2,trace_4
6180,trace_0,trace_7
6180,trace_0,trace_8
6180,trace_2,trace_3
6180,trace_2,trace_4
6200,trace_0,trace_7
6200,trace_0,trace_8
6200,trace_2,trace_3
6200,trace_2,trace_4
6200,trace_3,trace_4
6220,trace_0,trace_7
6220,trace_0,trace_8
6220,trace_2,trace_3
6220,trace_2,trace_4
6220,trace_3,trace_4
6220,trace_3,trace_5
6240,trace_0,trace_7
6240,trace_0,trace_8
6240,trace_2,trace_3
6240,trace_2,trace_4
6240,trace_3,trace_4
6240,trace_3,trace_5
6260,trace_0,trace_7
6260,trace_0,trace_8
6260,trace_2,trace_4
6260,trace_3,trace_4
6260,trace_3,trace_5
6280,trace_0,trace_8
6280,trace_3,trace_4
6280,trace_3,trace_5
6300,trace_0,trace_8
6300,trace_3,trace_4
6300,trace_3,trace_5
6320,trace_0,trace_8
6320,trace_3,trace_4
6320,trace_3,trace_5
6340,trace_0,trace_8
6340,trace_2,trace_9
6340,trace_3,trace_5
6340,trace_7,trace_9
6360,trace_0,trace_8
6360,trace_2,trace_6
6360,trace_2,trace_9
6360,trace_7,trace_9
6380,trace_0,trace_8
6380,trace_2,trace_6
6380,trace_7,trace_9
6400,trace_0,trace_8
6400,trace_2,trace_4
6400,trace_2,trace_6
6400,trace_7,trace_9
6420,trace_2,trace_4
6420,trace_2,trace_6
6420,trace_7,trace_9
6440,trace_2,trace_4
6440,trace_2,trace_6
6440,trace_7,trace_9
6460,trace_2,trace_4
6460,trace_2,trace_6
6460,trace_3,trace_9
6460,trace_7,trace_9
6480,trace_2,trace_4
6480,trace_7,trace_9
6500,trace_2,trace_4
6500,trace_7,trace_9
6520,trace_2,trace_4
6520,trace_7,trace_9
6540,trace_2,trace_4
6540,trace_7,trace_9
6560,trace_0,trace_1
6560,trace_0,trace_7
6560,trace_1,trace_8
6560,trace_2,trace_4
6560,trace_7,trace_9
6580,trace_0,trace_1
6580,trace_0,trace_7
6580,trace_1,trace_8
6580,trace_2,trace_4
6580,trace_7,trace_9
6600,trace_0,trace_1
6600,trace_1,trace_8
6600,trace_3,trace_9
6600,trace_7,trace_9
6620,trace_0,trace_1
6620,trace_1,trace_8
6620,trace_3,trace_6
6620,trace_3,trace_9
6620,trace_4,trace_5
6620,trace_7,trace_9
6640,trace_1,trace_8
6640,trace_3,trace_6
6640,trace_3,trace_9
6640,trace_4,trace_5
6640,trace_5,trace_9
6640,trace_7,trace_9
6660,trace_1,trace_8
6660,trace_3,trace_6
