time,node1,node2
4840,trace_5,trace_8
5320,trace_8,trace_9
5340,trace_8,trace_9
5360,trace_8,trace_9
5380,trace_8,trace_9
5400,trace_8,trace_9
5560,trace_0,trace_7
5580,trace_0,trace_7
5600,trace_0,trace_7
5620,trace_0,trace_7
5640,trace_0,trace_7
5660,trace_0,trace_7
5660,trace_8,trace_9
5820,trace_2,trace_9
5840,trace_2,trace_9
5840,trace_5,trace_6
5860,trace_2,trace_9
5860,trace_5,trace_6
5880,trace_2,trace_9
5880,trace_5,trace_6
5900,trace_2,trace_9
5900,trace_5,trace_6
5920,trace_2,trace_9
5940,trace_2,trace_9
6820,trace_3,trace_6
6840,trace_3,trace_6
7000,trace_4,trace_6
7020,trace_4,trace_6
7040,trace_2,trace_7
7040,trace_4,trace_6
7040,trace_4,trace_7
7060,trace_2,trace_7
7060,trace_4,trace_6
7060,trace_4,trace_7
7080,trace_2,trace_7
7080,trace_4,trace_6
7080,trace_4,trace_7
7100,trace_2,trace_7
7100,trace_4,trace_6
7120,trace_2,trace_7
7120,trace_4,trace_6
7140,trace_2,trace_7
7140,trace_4,trace_6
7160,trace_2,trace_7
7160,trace_4,trace_6
7180,trace_2,trace_7
7180,trace_4,trace_6
7200,trace_2,trace_4
7200,trace_2,trace_7
7200,trace_4,trace_6
7220,trace_2,trace_4
7220,trace_2,trace_7
7220,trace_4,trace_6
7240,trace_2,trace_4
7240,trace_4,trace_6
7260,trace_2,trace_4
7260,trace_4,trace_6
7280,trace_2,trace_4
7280,trace_4,trace_6
7300,trace_2,trace_4
7300,trace_4,trace_6
7320,trace_2,trace_4
7320,trace_4,trace_6
7340,trace_2,trace_4
7340,trace_4,trace_6
7360,trace_2,trace_4
7360,trace_4,trace_6
7380,trace_2,trace_4
7380,trace_4,trace_6
7400,trace_2,trace_4
7400,trace_3,trace_9
7400,trace_4,trace_6
7420,trace_2,trace_4
7420,trace_4,trace_6
7440,trace_4,trace_6
7460,trace_4,trace_6
7480,trace_4,trace_6
7500,trace_4,trace_6
7520,trace_4,trace_6
7540,trace_4,trace_6
7560,trace_4,trace_6
7580,trace_4,trace_6
7600,trace_4,trace_6
7620,trace_4,trace_6
7640,trace_4,trace_6
7660,trace_4,trace_6
7680,trace_0,trace_1
7680,trace_4,trace_6
7700,trace_0,trace_1
7700,trace_4,trace_6
7720,trace_0,trace_1
7720,trace_4,trace_6
7740,trace_0,trace_1
7740,trace_4,trace_6
7760,trace_0,trace_1
7760,trace_4,trace_6
7780,trace_4,trace_6
7800,trace_4,trace_6
7820,trace_4,trace_6
7840,trace_4,trace_6
7860,trace_4,trace_6
7880,trace_4,trace_6
7900,trace_4,trace_6
7920,trace_4,trace_6
7940,trace_4,trace_6
7960,trace_4,trace_6
7980,trace_4,trace_6
8020,trace_1,trace_7
8040,trace_1,trace_7
8060,trace_1,trace_7
8080,trace_1,trace_7
8100,trace_1,trace_7
8120,trace_1,trace_7
8140,trace_1,trace_7
8180,trace_6,trace_8
8200,trace_6,trace_8
8220,trace_6,trace_8
8240,trace_6,trace_8
8260,trace_6,trace_8
8400,trace_2,trace_7
8420,trace_2,trace_7
8440,trace_2,trace_7
8460,trace_2,trace_7
8480,trace_2,trace_7
8500,trace_2,trace_7
8520,trace_2,trace_7
8540,trace_2,trace_7
8620,trace_0,trace_7
8640,trace_0,trace_7
8660,trace_0,trace_7
8680,trace_0,trace_7
8700,trace_0,trace_7
8720,trace_0,trace_7
8740,trace_0,trace_7
8760,trace_0,trace_7
8780,trace_0,trace_7
8780,trace_0,trace_8
8800,trace_0,trace_7
8800,trace_0,trace_8
8820,trace_0,trace_8
8840,trace_0,trace_8
8860,trace_0,trace_8
8880,trace_0,trace_8
8900,trace_0,trace_8
8920,trace_0,trace_8
8940,trace_0,trace_8
8940,trace_1,trace_8
8960,trace_0,trace_8
8960,trace_1,trace_8
8980,trace_0,trace_4
8980,trace_0,trace_8
8980,trace_1,trace_8
9000,trace_0,trace_4
9000,trace_0,trace_8
9000,trace_1,trace_8
9020,trace_0,trace_4
9020,trace_1,trace_8
9040,trace_0,trace_4
9040,trace_1,trace_8
9060,trace_0,trace_4
9060,trace_1,trace_8
9080,trace_0,trace_4
9080,trace_1,trace_8
9100,trace_0,trace_4
9120,trace_0,trace_4
9140,trace_0,trace_4
9160,trace_0,trace_4
9160,trace_1,trace_7
9180,trace_0,trace_4
9180,trace_1,trace_7
9200,trace_0,trace_4
9200,trace_1,trace_7
9220,trace_0,trace_4
9220,trace_1,trace_7
9240,trace_0,trace_4
9240,trace_1,trace_7
9260,trace_1,trace_7
9280,trace_1,trace_7
9300,trace_1,trace_7
9320,trace_1,trace_7
9340,trace_1,trace_7
9360,trace_1,trace_7
9380,trace_1,trace_7
9400,trace_1,trace_7
9400,trace_7,trace_9
9420,trace_1,trace_7
9420,trace_7,trace_9
9440,trace_1,trace_7
9440,trace_7,trace_9
9460,trace_1,trace_7
9460,trace_7,trace_9
9480,trace_1,trace_7
9480,trace_7,trace_9
9500,trace_1,trace_7
9500,trace_7,trace_9
9520,trace_1,trace_7
9520,trace_7,trace_9
9540,trace_1,trace_7
9540,trace_7,trace_9
9560,trace_1,trace_7
9560,trace_7,trace_9
9580,trace_1,trace_7
9580,trace_7,trace_9
9600,trace_1,trace_7
9600,trace_7,trace_9
9620,trace_1,trace_7
9620,trace_7,trace_9
9640,trace_1,trace_7
9640,trace_7,trace_9
9660,trace_1,trace_7
9660,trace_7,trace_9
9680,trace_1,trace_7
9680,trace_7,trace_9
9700,trace_1,trace_7
9700,trace_7,trace_9
9720,trace_7,trace_9
9740,trace_7,trace_9
9760,trace_7,trace_9
9780,trace_7,trace_9
9800,trace_7,trace_9
9820,trace_7,trace_9
9840,trace_7,trace_9
10000,trace_0,trace_9
10020,trace_0,trace_9
10040,trace_0,trace_9
10060,trace_0,trace_9
10080,trace_0,trace_9
10100,trace_0,trace_9
10120,trace_0,trace_9
10140,trace_0,trace_9
10380,trace_7,trace_8
10700,trace_5,trace_6
10720,trace_5,trace_6
10740,trace_5,trace_6
10760,trace_5,trace_6
10780,trace_5,trace_6
10800,trace_5,trace_6
10820,trace_5,trace_6
10840,trace_5,trace_6
10860,trace_5,trace_6
10960,trace_1,trace_2
10980,trace_1,trace_2
11000,trace_1,trace_2
11020,trace_1,trace_2
11040,trace_1,trace_2
11060,trace_1,trace_2
11080,trace_1,trace_2
11100,trace_1,trace_2
11120,trace_1,trace_2
11140,trace_1,trace_2
11160,trace_1,trace_2
11180,trace_1,trace_2
11200,trace_1,trace_2
11240,trace_3,trace_7
11260,trace_3,trace_7
11280,trace_3,trace_7
11300,trace_3,trace_7
11320,trace_3,trace_7
11340,trace_3,trace_7
11360,trace_3,trace_7
11380,trace_3,trace_7
11400,trace_3,trace_7
11800,trace_4,trace_9
11820,trace_4,trace_9
11840,trace_4,trace_9
11860,trace_4,trace_9
12060,trace_1,trace_4
12080,trace_1,trace_4
12100,trace_1,trace_4
12120,trace_1,trace_4
12140,trace_1,trace_4
12560,trace_2,trace_9
12580,trace_2,trace_9
12600,trace_2,trace_9
12620,trace_2,trace_9
12640,trace_2,trace_9
12660,trace_2,trace_9
12680,trace_2,trace_9
12700,trace_2,trace_9
12720,trace_2,trace_9
12740,trace_2,trace_3
12740,trace_2,trace_9
12760,trace_2,trace_3
12780,trace_2,trace_3
12800,trace_2,trace_3
12820,trace_2,trace_3
13020,trace_3,trace_9
13040,trace_3,trace_9
13060,trace_1,trace_5
13060,trace_3,trace_9
13080,trace_0,trace_6
13080,trace_1,trace_5
13080,trace_3,trace_9
13100,trace_0,trace_6
13100,trace_1,trace_5
13100,trace_3,trace_9
13120,trace_0,trace_6
13120,trace_1,trace_5
13120,trace_3,trace_9
13140,trace_0,trace_6
13140,trace_1,trace_5
13140,trace_3,trace_9
13160,trace_0,trace_6
13160,trace_1,trace_5
13160,trace_3,trace_9
13180,trace_0,trace_6
13180,trace_1,trace_5
13200,trace_0,trace_6
13200,trace_1,trace_5
13220,trace_1,trace_5
13240,trace_1,trace_5
13260,trace_1,trace_5
13280,trace_1,trace_5
13300,trace_1,trace_5
13320,trace_1,trace_5
13340,trace_1,trace_5
13360,trace_1,trace_5
13380,trace_1,trace_5
13400,trace_1,trace_5
13420,trace_1,trace_5
13440,trace_1,trace_5
13460,trace_1,trace_5
13480,trace_1,trace_5
13480,trace_6,trace_8
13500,trace_1,trace_5
13500,trace_6,trace_8
13520,trace_1,trace_5
13520,trace_6,trace_8
13540,trace_1,trace_5
13540,trace_6,trace_8
13560,trace_6,trace_8
13580,trace_6,trace_8
13600,trace_6,trace_8
13900,trace_3,trace_8
13920,trace_3,trace_8
13940,trace_3,trace_8
13960,trace_3,trace_8
13980,trace_3,trace_8
14000,trace_3,trace_8
14020,trace_3,trace_8
14040,trace_3,trace_8
14060,trace_3,trace_8
14080,trace_1,trace_9
14100,trace_1,trace_9
14120,trace_1,trace_9
14140,trace_1,trace_9
14160,trace_1,trace_9
14180,trace_1,trace_9
14200,trace_1,trace_9
14660,trace_6,trace_8
14680,trace_6,trace_8
14700,trace_6,trace_8
14720,trace_6,trace_8
14740,trace_6,trace_8
14760,trace_6,trace_8
14780,trace_6,trace_8
14800,trace_6,trace_8
14820,trace_6,trace_8
15340,trace_2,trace_4
15360,trace_2,trace_4
15380,trace_2,trace_4
15400,trace_2,trace_4
15420,trace_2,trace_4
15440,trace_2,trace_4
15460,trace_2,trace_4
15480,trace_2,trace_4
15500,trace_2,trace_4
15520,trace_2,trace_4
15540,trace_0,trace_2
15540,trace_2,trace_4
15560,trace_2,trace_4
15580,trace_2,trace_4
15600,trace_2,trace_4
15840,trace_6,trace_7
15860,trace_6,trace_7
15880,trace_6,trace_7
15900,trace_6,trace_7
15920,trace_5,trace_8
15920,trace_6,trace_7
15940,trace_5,trace_8
15940,trace_6,trace_7
15960,trace_5,trace_8
15960,trace_6,trace_7
15980,trace_5,trace_8
15980,trace_6,trace_7
16000,trace_5,trace_8
16000,trace_6,trace_7
16020,trace_5,trace_8
16020,trace_6,trace_7
16040,trace_1,trace_6
16040,trace_2,trace_9
16040,trace_5,trace_8
16040,trace_6,trace_7
16060,trace_1,trace_6
16060,trace_2,trace_9
16060,trace_5,trace_8
16060,trace_6,trace_7
16080,trace_1,trace_6
16080,trace_2,trace_9
16080,trace_5,trace_8
16080,trace_6,trace_7
16100,trace_1,trace_6
16100,trace_2,trace_9
16100,trace_5,trace_8
16100,trace_6,trace_7
16120,trace_2,trace_9
16120,trace_5,trace_8
16120,trace_6,trace_7
16140,trace_2,trace_9
16140,trace_5,trace_8
16160,trace_2,trace_9
16160,trace_5,trace_8
16180,trace_2,trace_9
16180,trace_5,trace_8
16200,trace_2,trace_9
16200,trace_5,trace_8
16220,trace_2,trace_9
16220,trace_5,trace_8
16240,trace_2,trace_9
16240,trace_5,trace_8
16260,trace_2,trace_9
16260,trace_5,trace_8
16280,trace_2,trace_9
16280,trace_5,trace_8
16300,trace_2,trace_5
16300,trace_2,trace_9
16300,trace_5,trace_8
16320,trace_2,trace_9
16320,trace_5,trace_8
16340,trace_2,trace_9
16360,trace_2,trace_9
16380,trace_2,trace_9
16400,trace_2,trace_9
16420,trace_2,trace_9
16440,trace_2,trace_9
16460,trace_2,trace_9
16480,trace_2,trace_9
16500,trace_2,trace_9
16520,trace_2,trace_9
16540,trace_2,trace_9
16560,trace_2,trace_9
16560,trace_3,trace_6
16580,trace_2,trace_9
16580,trace_3,trace_6
16600,trace_2,trace_9
16600,trace_3,trace_6
16620,trace_2,trace_9
16620,trace_3,trace_6
16640,trace_2,trace_9
16640,trace_3,trace_6
16660,trace_2,trace_9
16660,trace_3,trace_6
16680,trace_2,trace_9
16680,trace_3,trace_6
16700,trace_2,trace_9
16700,trace_3,trace_6
16720,trace_2,trace_9
16740,trace_0,trace_7
16740,trace_2,trace_9
16760,trace_0,trace_7
16760,trace_2,trace_9
16780,trace_0,trace_7
16780,trace_2,trace_3
16780,trace_2,trace_9
16800,trace_0,trace_7
16800,trace_2,trace_3
16800,trace_2,trace_9
16800,trace_7,trace_8
16820,trace_0,trace_7
16820,trace_2,trace_3
16820,trace_2,trace_9
16820,trace_7,trace_8
16840,trace_0,trace_7
16840,trace_2,trace_3
16840,trace_2,trace_9
16840,trace_7,trace_8
16860,trace_0,trace_7
16860,trace_2,trace_3
16860,trace_2,trace_9
16860,trace_7,trace_8
16880,trace_0,trace_7
16880,trace_2,trace_3
16880,trace_2,trace_9
16880,trace_7,trace_8
16900,trace_0,trace_7
16900,trace_2,trace_3
16900,trace_2,trace_9
16900,trace_7,trace_8
16920,trace_0,trace_7
16920,trace_2,trace_3
16920,trace_2,trace_9
16940,trace_0,trace_7
16940,trace_2,trace_3
16940,trace_2,trace_9
16960,trace_0,trace_7
16960,trace_2,trace_3
16960,trace_2,trace_9
16980,trace_0,trace_7
16980,trace_2,trace_3
17000,trace_0,trace_7
17000,trace_2,trace_3
17020,trace_0,trace_3
17020,trace_0,trace_7
17020,trace_2,trace_3
17040,trace_0,trace_3
17040,trace_0,trace_7
17060,trace_0,trace_3
17060,trace_6,trace_7
17080,trace_0,trace_3
17080,trace_6,trace_7
17100,trace_0,trace_3
17100,trace_6,trace_7
17120,trace_0,trace_3
17120,trace_6,trace_7
17140,trace_0,trace_3
17140,trace_0,trace_6
17140,trace_6,trace_7
17160,trace_0,trace_3
17160,trace_6,trace_7
17180,trace_0,trace_3
17180,trace_6,trace_7
17200,trace_6,trace_7
17220,trace_3,trace_4
17220,trace_6,trace_7
17240,trace_3,trace_4
17240,trace_3,trace_8
17240,trace_6,trace_7
17260,trace_3,trace_4
17260,trace_3,trace_8
17260,trace_6,trace_7
17280,trace_3,trace_4
17280,trace_6,trace_7
17300,trace_3,trace_4
17480,trace_7,trace_8
17500,trace_7,trace_8
17520,trace_7,trace_8
17540,trace_7,trace_8
17560,trace_7,trace_8
17580,trace_7,trace_8
17600,trace_7,trace_8
17620,trace_7,trace_8
17640,trace_7,trace_8
17660,trace_7,trace_8
17680,trace_7,trace_8
17700,trace_7,trace_8
17720,trace_7,trace_8
17740,trace_3,trace_7
17740,trace_7,trace_8
17760,trace_3,trace_7
17760,trace_7,trace_8
17780,trace_3,trace_7
17780,trace_7,trace_8
17800,trace_3,trace_7
17800,trace_7,trace_8
17820,trace_3,trace_7
17820,trace_7,trace_8
17840,trace_3,trace_7
17840,trace_7,trace_8
17860,trace_3,trace_7
17880,trace_3,trace_7
17900,trace_3,trace_7
17920,trace_3,trace_7
17940,trace_3,trace_7
17960,trace_3,trace_7
17980,trace_3,trace_7
18000,trace_3,trace_7
18020,trace_3,trace_7
18040,trace_3,trace_7
18060,trace_3,trace_7
18080,trace_3,trace_7
18660,trace_2,trace_5
18680,trace_2,trace_5
18700,trace_2,trace_5
18720,trace_2,trace_5
18720,trace_5,trace_8
18740,trace_2,trace_5
18740,trace_5,trace_8
18760,trace_2,trace_5
18760,trace_5,trace_8
18780,trace_2,trace_5
18780,trace_5,trace_8
18800,trace_2,trace_5
18800,trace_5,trace_8
18820,trace_2,trace_5
18820,trace_5,trace_8
18840,trace_1,trace_3
18840,trace_2,trace_5
18840,trace_5,trace_8
18860,trace_1,trace_3
18860,trace_2,trace_5
18860,trace_5,trace_8
18880,trace_1,trace_3
18880,trace_2,trace_5
18880,trace_5,trace_8
18900,trace_1,trace_3
18900,trace_2,trace_5
18900,trace_5,trace_8
18920,trace_1,trace_3
18920,trace_2,trace_5
18920,trace_5,trace_8
18940,trace_1,trace_3
18940,trace_2,trace_5
18960,trace_1,trace_3
18960,trace_2,trace_5
18960,trace_4,trace_5
18980,trace_1,trace_3
18980,trace_2,trace_5
19000,trace_2,trace_5
19020,trace_2,trace_5
19180,trace_0,trace_2
19200,trace_0,trace_2
19220,trace_0,trace_2
19240,trace_0,trace_2
19240,trace_2,trace_3
19260,trace_0,trace_2
19260,trace_2,trace_3
19280,trace_0,trace_2
19280,trace_2,trace_3
19300,trace_0,trace_2
19300,trace_2,trace_3
19320,trace_0,trace_2
19320,trace_2,trace_3
19340,trace_0,trace_2
19340,trace_2,trace_3
19360,trace_0,trace_2
19360,trace_2,trace_3
19380,trace_0,trace_2
19380,trace_2,trace_3
19400,trace_0,trace_2
19400,trace_2,trace_3
19420,trace_0,trace_2
19420,trace_2,trace_3
19440,trace_0,trace_2
19440,trace_1,trace_3
19440,trace_2,trace_3
19460,trace_1,trace_3
19460,trace_2,trace_3
19480,trace_1,trace_3
19480,trace_2,trace_3
19500,trace_1,trace_3
19500,trace_2,trace_3
19520,trace_1,trace_3
19520,trace_2,trace_3
19540,trace_1,trace_3
19540,trace_2,trace_3
19560,trace_1,trace_3
19560,trace_2,trace_3
19580,trace_1,trace_3
19580,trace_2,trace_3
19600,trace_1,trace_3
19620,trace_1,trace_3
19640,trace_1,trace_3
19660,trace_1,trace_3
19780,trace_6,trace_7
19800,trace_6,trace_7
19820,trace_6,trace_7
19840,trace_6,trace_7
19860,trace_6,trace_7
19880,trace_6,trace_7
20200,trace_6,trace_7
20220,trace_6,trace_7
20240,trace_6,trace_7
20260,trace_6,trace_7
20280,trace_6,trace_7
20300,trace_1,trace_5
20300,trace_6,trace_7
20320,trace_1,trace_5
20320,trace_6,trace_7
20340,trace_1,trace_5
20340,trace_6,trace_7
20360,trace_1,trace_5
20360,trace_6,trace_7
20380,trace_1,trace_5
20380,trace_6,trace_7
20400,trace_6,trace_7
20420,trace_6,trace_7
20440,trace_6,trace_7
20460,trace_6,trace_7
20480,trace_6,trace_7
20560,trace_0,trace_6
20580,trace_0,trace_6
20600,trace_0,trace_6
20620,trace_0,trace_6
20640,trace_0,trace_6
20660,trace_0,trace_6
20660,trace_3,trace_5
20680,trace_3,trace_5
20700,trace_3,trace_5
20720,trace_3,trace_5
20740,trace_3,trace_5
21020,trace_0,trace_3
21040,trace_0,trace_3
21060,trace_0,trace_3
21080,trace_0,trace_3
21100,trace_0,trace_3
21100,trace_4,trace_9
21120,trace_0,trace_3
21120,trace_4,trace_9
21140,trace_0,trace_3
21140,trace_4,trace_9
21160,trace_0,trace_3
21160,trace_4,trace_9
21180,trace_0,trace_3
21180,trace_4,trace_9
21200,trace_0,trace_3
21200,trace_4,trace_9
21220,trace_0,trace_3
21240,trace_0,trace_3
21260,trace_0,trace_3
21280,trace_0,trace_3
21280,trace_2,trace_9
21300,trace_0,trace_3
21300,trace_1,trace_9
21300,trace_2,trace_9
21320,trace_0,trace_3
21320,trace_1,trace_9
21320,trace_2,trace_9
21320,trace_4,trace_5
21340,trace_0,trace_3
21340,trace_1,trace_9
21340,trace_2,trace_9
21340,trace_4,trace_5
21360,trace_1,trace_9
21360,trace_2,trace_9
21360,trace_4,trace_5
21380,trace_1,trace_9
21380,trace_2,trace_9
21380,trace_4,trace_5
21400,trace_1,trace_9
21400,trace_2,trace_9
21400,trace_4,trace_5
21420,trace_1,trace_9
21420,trace_2,trace_9
21420,trace_4,trace_5
21440,trace_1,trace_9
21440,trace_2,trace_9
21440,trace_4,trace_5
21460,trace_1,trace_9
21460,trace_2,trace_9
21480,trace_1,trace_9
21480,trace_2,trace_9
21500,trace_1,trace_9
21500,trace_2,trace_9
21520,trace_1,trace_9
21520,trace_2,trace_9
21540,trace_1,trace_9
21540,trace_2,trace_9
21560,trace_2,trace_9
21580,trace_2,trace_9
21600,trace_2,trace_9
21620,trace_2,trace_9
21640,trace_2,trace_9
21660,trace_2,trace_9
21680,trace_2,trace_9
21700,trace_2,trace_9
21720,trace_2,trace_9
21740,trace_2,trace_9
21760,trace_2,trace_9
21860,trace_1,trace_2
21880,trace_1,trace_2
22140,trace_5,trace_6
22160,trace_5,trace_6
22180,trace_5,trace_6
22200,trace_5,trace_6
22220,trace_5,trace_6
22420,trace_1,trace_3
22440,trace_1,trace_3
22460,trace_1,trace_3
22480,trace_0,trace_1
22480,trace_1,trace_3
22500,trace_0,trace_1
22500,trace_1,trace_3
22520,trace_0,trace_1
22520,trace_1,trace_3
22540,trace_0,trace_1
22540,trace_1,trace_3
22540,trace_4,trace_5
22560,trace_0,trace_1
22560,trace_1,trace_3
22560,trace_4,trace_5
22560,trace_6,trace_7
22580,trace_0,trace_1
22580,trace_1,trace_3
22580,trace_1,trace_7
22580,trace_4,trace_5
22580,trace_6,trace_7
22600,trace_0,trace_1
22600,trace_1,trace_3
22600,trace_1,trace_7
22600,trace_4,trace_5
22600,trace_6,trace_7
22620,trace_0,trace_1
22620,trace_1,trace_3
22620,trace_1,trace_7
22620,trace_4,trace_5
22640,trace_0,trace_1
22640,trace_1,trace_3
22640,trace_4,trace_5
22640,trace_5,trace_7
22660,trace_0,trace_1
22660,trace_1,trace_3
22660,trace_4,trace_5
22660,trace_5,trace_7
22680,trace_0,trace_1
22680,trace_1,trace_3
22680,trace_4,trace_5
22680,trace_5,trace_7
22700,trace_4,trace_5
22700,trace_5,trace_7
22720,trace_5,trace_7
22740,trace_5,trace_7
23020,trace_4,trace_5
23040,trace_4,trace_5
23060,trace_4,trace_5
23080,trace_4,trace_5
23100,trace_4,trace_5
23120,trace_4,trace_5
23140,trace_4,trace_5
23160,trace_2,trace_9
23160,trace_4,trace_5
23180,trace_2,trace_9
23180,trace_4,trace_5
23200,trace_2,trace_9
23200,trace_4,trace_5
23220,trace_2,trace_9
23220,trace_4,trace_5
23240,trace_2,trace_9
23240,trace_4,trace_5
23260,trace_2,trace_9
23280,trace_2,trace_9
23300,trace_2,trace_9
23320,trace_2,trace_9
23340,trace_2,trace_9
23500,trace_6,trace_7
23520,trace_6,trace_7
23540,trace_6,trace_7
23560,trace_6,trace_7
23580,trace_6,trace_7
23600,trace_6,trace_7
23680,trace_0,trace_3
23700,trace_0,trace_3
23720,trace_0,trace_3
23740,trace_0,trace_3
23760,trace_0,trace_3
23780,trace_0,trace_3
23800,trace_0,trace_3
23800,trace_3,trace_6
23820,trace_0,trace_3
23820,trace_2,trace_4
23820,trace_3,trace_6
23840,trace_0,trace_3
23840,trace_2,trace_4
23840,trace_3,trace_6
23860,trace_2,trace_4
23860,trace_3,trace_6
23880,trace_2,trace_4
23880,trace_3,trace_6
23880,trace_4,trace_9
23900,trace_2,trace_4
23900,trace_3,trace_6
23900,trace_4,trace_9
23920,trace_2,trace_4
23920,trace_4,trace_9
23940,trace_2,trace_4
23940,trace_4,trace_9
23960,trace_2,trace_4
23960,trace_4,trace_9
23980,trace_2,trace_4
23980,trace_4,trace_9
24000,trace_4,trace_9
24020,trace_4,trace_9
24040,trace_4,trace_9
24060,trace_4,trace_9
24080,trace_4,trace_9
24100,trace_4,trace_9
24300,trace_0,trace_8
24320,trace_0,trace_8
24480,trace_3,trace_9
24500,trace_3,trace_9
24520,trace_3,trace_9
24540,trace_3,trace_9
24560,trace_3,trace_9
24580,trace_3,trace_9
24600,trace_3,trace_9
24620,trace_3,trace_9
24640,trace_3,trace_9
24660,trace_3,trace_9
24680,trace_3,trace_9
24700,trace_3,trace_9
24720,trace_3,trace_9
24740,trace_3,trace_9
24760,trace_3,trace_9
24780,trace_3,trace_9
24800,trace_3,trace_9
24820,trace_3,trace_9
24840,trace_1,trace_3
24840,trace_3,trace_9
24860,trace_3,trace_9
24880,trace_3,trace_9
24900,trace_3,trace_9
