time,node1,node2
1380,trace_1,trace_2
1380,trace_1,trace_3
1380,trace_2,trace_9
1380,trace_3,trace_9
1380,trace_4,trace_9
1380,trace_5,trace_6
1380,trace_5,trace_7
1380,trace_5,trace_8
1380,trace_6,trace_9
1400,trace_1,trace_2
1400,trace_1,trace_3
1400,trace_2,trace_9
1400,trace_3,trace_9
1400,trace_4,trace_9
1400,trace_5,trace_7
1400,trace_5,trace_8
1400,trace_6,trace_9
1420,trace_1,trace_2
1420,trace_1,trace_3
1420,trace_2,trace_9
1420,trace_3,trace_9
1420,trace_4,trace_9
1420,trace_5,trace_7
1420,trace_5,trace_8
1420,trace_6,trace_8
1420,trace_6,trace_9
1440,trace_1,trace_2
1440,trace_2,trace_9
1440,trace_3,trace_9
1440,trace_4,trace_9
1440,trace_5,trace_7
1440,trace_6,trace_8
1440,trace_6,trace_9
1460,trace_1,trace_2
1460,trace_2,trace_8
1460,trace_2,trace_9
1460,trace_3,trace_9
1460,trace_4,trace_9
1460,trace_5,trace_7
1460,trace_6,trace_8
1460,trace_6,trace_9
1480,trace_1,trace_2
1480,trace_2,trace_8
1480,trace_2,trace_9
1480,trace_3,trace_9
1480,trace_4,trace_9
1480,trace_5,trace_7
1480,trace_6,trace_8
1480,trace_6,trace_9
1500,trace_1,trace_2
1500,trace_2,trace_5
1500,trace_2,trace_8
1500,trace_2,trace_9
1500,trace_3,trace_9
1500,trace_4,trace_9
1500,trace_5,trace_7
1500,trace_6,trace_8
1500,trace_6,trace_9
1520,trace_1,trace_2
1520,trace_2,trace_5
1520,trace_2,trace_7
1520,trace_2,trace_8
1520,trace_2,trace_9
1520,trace_3,trace_4
1520,trace_3,trace_9
1520,trace_4,trace_9
1520,trace_5,trace_7
1520,trace_6,trace_8
1520,trace_6,trace_9
1540,trace_0,trace_1
1540,trace_1,trace_2
1540,trace_2,trace_5
1540,trace_2,trace_7
1540,trace_2,trace_8
1540,trace_2,trace_9
1540,trace_3,trace_4
1540,trace_3,trace_9
1540,trace_4,trace_9
1540,trace_6,trace_8
1540,trace_6,trace_9
1560,trace_0,trace_1
1560,trace_1,trace_2
1560,trace_1,trace_5
1560,trace_2,trace_5
1560,trace_2,trace_7
1560,trace_2,trace_8
1560,trace_2,trace_9
1560,trace_3,trace_4
1560,trace_3,trace_9
1560,trace_4,trace_9
1560,trace_6,trace_8
1560,trace_6,trace_9
1580,trace_0,trace_1
1580,trace_1,trace_2
1580,trace_1,trace_5
1580,trace_2,trace_5
1580,trace_2,trace_7
1580,trace_2,trace_8
1580,trace_2,trace_9
1580,trace_3,trace_4
1580,trace_3,trace_9
1580,trace_4,trace_9
1580,trace_6,trace_8
1580,trace_6,trace_9
1600,trace_1,trace_2
1600,trace_1,trace_5
1600,trace_2,trace_5
1600,trace_2,trace_7
1600,trace_2,trace_9
1600,trace_3,trace_9
1600,trace_4,trace_9
1600,trace_6,trace_8
1600,trace_6,trace_9
1620,trace_1,trace_2
1620,trace_2,trace_5
1620,trace_2,trace_9
1620,trace_3,trace_9
1620,trace_4,trace_9
1620,trace_6,trace_8
1620,trace_6,trace_9
1640,trace_1,trace_2
1640,trace_2,trace_5
1640,trace_2,trace_9
1640,trace_3,trace_9
1640,trace_4,trace_9
1640,trace_6,trace_8
1640,trace_6,trace_9
1660,trace_2,trace_5
1660,trace_2,trace_9
1660,trace_3,trace_9
1660,trace_4,trace_9
1660,trace_6,trace_8
1660,trace_6,trace_9
1680,trace_2,trace_5
1680,trace_3,trace_9
1680,trace_4,trace_9
1680,trace_6,trace_8
1680,trace_6,trace_9
1700,trace_2,trace_5
1700,trace_3,trace_9
1700,trace_4,trace_9
1700,trace_6,trace_8
1700,trace_6,trace_9
1720,trace_2,trace_5
1720,trace_3,trace_9
1720,trace_4,trace_9
1720,trace_6,trace_8
1720,trace_6,trace_9
1740,trace_2,trace_5
1740,trace_3,trace_9
1740,trace_4,trace_9
1740,trace_6,trace_8
1740,trace_6,trace_9
1740,trace_8,trace_9
1760,trace_2,trace_5
1760,trace_3,trace_9
1760,trace_5,trace_9
1760,trace_6,trace_8
1760,trace_6,trace_9
1760,trace_8,trace_9
1780,trace_2,trace_5
1780,trace_3,trace_9
1780,trace_5,trace_9
1780,trace_6,trace_8
1780,trace_6,trace_9
1780,trace_8,trace_9
1800,trace_1,trace_3
1800,trace_2,trace_5
1800,trace_5,trace_9
1800,trace_6,trace_8
1800,trace_6,trace_9
1800,trace_8,trace_9
1820,trace_2,trace_5
1820,trace_5,trace_9
1820,trace_6,trace_9
1820,trace_8,trace_9
1840,trace_2,trace_5
1840,trace_5,trace_9
1840,trace_6,trace_9
1840,trace_8,trace_9
1860,trace_2,trace_5
1860,trace_5,trace_9
1860,trace_6,trace_9
1860,trace_8,trace_9
1880,trace_2,trace_5
1880,trace_5,trace_9
1880,trace_6,trace_9
1880,trace_8,trace_9
1900,trace_2,trace_5
1900,trace_5,trace_9
1900,trace_6,trace_9
1900,trace_8,trace_9
1920,trace_5,trace_9
1920,trace_6,trace_9
1920,trace_8,trace_9
1940,trace_5,trace_9
1940,trace_6,trace_9
1940,trace_8,trace_9
1960,trace_0,trace_5
1960,trace_1,trace_4
1960,trace_5,trace_9
1960,trace_6,trace_9
1960,trace_8,trace_9
1980,trace_2,trace_7
1980,trace_5,trace_9
1980,trace_6,trace_9
1980,trace_8,trace_9
2000,trace_5,trace_9
2000,trace_8,trace_9
2020,trace_5,trace_9
2020,trace_8,trace_9
2040,trace_5,trace_9
2040,trace_8,trace_9
2060,trace_8,trace_9
2080,trace_8,trace_9
2120,trace_1,trace_2
2140,trace_1,trace_2
2160,trace_0,trace_4
2160,trace_1,trace_2
2180,trace_0,trace_4
2200,trace_0,trace_4
2220,trace_0,trace_4
2220,trace_2,trace_6
2240,trace_0,trace_4
2240,trace_2,trace_6
2240,trace_6,trace_8
2260,trace_0,trace_4
2260,trace_6,trace_8
2280,trace_0,trace_4
2280,trace_6,trace_8
2300,trace_0,trace_4
2300,trace_6,trace_8
2320,trace_0,trace_4
2320,trace_6,trace_7
2320,trace_6,trace_8
2340,trace_0,trace_4
2340,trace_3,trace_8
2340,trace_4,trace_6
2340,trace_6,trace_7
2340,trace_6,trace_8
2360,trace_0,trace_4
2360,trace_2,trace_5
2360,trace_3,trace_8
2360,trace_4,trace_6
2360,trace_6,trace_7
2360,trace_6,trace_8
2380,trace_0,trace_4
2380,trace_2,trace_5
2380,trace_3,trace_8
2380,trace_4,trace_5
2380,trace_4,trace_6
2380,trace_6,trace_7
2400,trace_0,trace_4
2400,trace_2,trace_5
2400,trace_3,trace_8
2400,trace_4,trace_5
2400,trace_4,trace_6
2400,trace_6,trace_7
2420,trace_0,trace_4
2420,trace_3,trace_8
2420,trace_4,trace_5
2420,trace_4,trace_6
2420,trace_6,trace_7
2440,trace_0,trace_4
2440,trace_3,trace_8
2440,trace_4,trace_5
2440,trace_4,trace_6
2440,trace_6,trace_7
2460,trace_3,trace_8
2460,trace_4,trace_5
2460,trace_4,trace_6
2460,trace_6,trace_7
2480,trace_1,trace_3
2480,trace_3,trace_8
2480,trace_4,trace_5
2480,trace_4,trace_6
2480,trace_6,trace_7
2500,trace_1,trace_3
2500,trace_3,trace_8
2500,trace_4,trace_5
2500,trace_4,trace_6
2500,trace_5,trace_7
2520,trace_1,trace_3
2520,trace_4,trace_6
2520,trace_5,trace_7
2540,trace_1,trace_3
2540,trace_4,trace_6
2540,trace_5,trace_7
2560,trace_1,trace_3
2560,trace_4,trace_6
2560,trace_5,trace_7
2580,trace_1,trace_2
2580,trace_4,trace_6
2580,trace_5,trace_7
2600,trace_1,trace_2
2600,trace_1,trace_3
2600,trace_4,trace_6
2600,trace_5,trace_7
2620,trace_1,trace_2
2620,trace_1,trace_3
2620,trace_4,trace_6
2620,trace_5,trace_7
2640,trace_0,trace_4
2640,trace_1,trace_2
2640,trace_4,trace_6
2640,trace_5,trace_7
2660,trace_0,trace_4
2660,trace_1,trace_2
2660,trace_4,trace_6
2660,trace_5,trace_7
2680,trace_1,trace_2
2680,trace_4,trace_6
2680,trace_5,trace_7
2680,trace_8,trace_9
2700,trace_1,trace_2
2700,trace_4,trace_6
2700,trace_5,trace_7
2700,trace_8,trace_9
2720,trace_1,trace_2
2720,trace_8,trace_9
2740,trace_1,trace_2
2740,trace_8,trace_9
2760,trace_0,trace_5
2760,trace_1,trace_2
2760,trace_8,trace_9
2780,trace_0,trace_5
2780,trace_1,trace_2
2800,trace_0,trace_5
2800,trace_1,trace_2
2820,trace_0,trace_5
2820,trace_3,trace_8
2840,trace_0,trace_5
2840,trace_3,trace_8
2840,trace_7,trace_8
2860,trace_0,trace_5
2860,trace_3,trace_8
2860,trace_7,trace_8
2880,trace_0,trace_5
2880,trace_3,trace_8
2880,trace_7,trace_8
2900,trace_0,trace_5
2900,trace_3,trace_5
2900,trace_3,trace_8
2900,trace_7,trace_8
2920,trace_0,trace_5
2920,trace_3,trace_5
2920,trace_3,trace_8
2920,trace_7,trace_8
2940,trace_1,trace_9
2940,trace_3,trace_5
2940,trace_3,trace_8
2940,trace_7,trace_8
2960,trace_1,trace_9
2960,trace_3,trace_5
2960,trace_3,trace_8
2960,trace_7,trace_8
2980,trace_1,trace_9
2980,trace_3,trace_5
2980,trace_3,trace_8
2980,trace_7,trace_8
3000,trace_1,trace_9
3000,trace_3,trace_5
3000,trace_3,trace_8
3000,trace_7,trace_8
3020,trace_1,trace_9
3020,trace_3,trace_5
3020,trace_3,trace_8
3020,trace_7,trace_8
3040,trace_1,trace_9
3040,trace_3,trace_5
3040,trace_3,trace_8
3040,trace_7,trace_8
3060,trace_1,trace_9
3060,trace_3,trace_5
3060,trace_3,trace_8
3060,trace_7,trace_8
3080,trace_1,trace_9
3080,trace_3,trace_5
3080,trace_3,trace_8
3080,trace_7,trace_8
3100,trace_1,trace_9
3100,trace_3,trace_5
3100,trace_3,trace_8
3100,trace_7,trace_8
3120,trace_1,trace_9
3120,trace_3,trace_5
3120,trace_3,trace_8
3120,trace_7,trace_8
3140,trace_1,trace_9
3140,trace_3,trace_5
3140,trace_3,trace_8
3140,trace_7,trace_8
3160,trace_1,trace_9
3160,trace_3,trace_5
3160,trace_3,trace_8
3160,trace_7,trace_8
3180,trace_1,trace_9
3180,trace_3,trace_5
3180,trace_7,trace_8
3200,trace_0,trace_6
3200,trace_1,trace_9
3200,trace_3,trace_5
3200,trace_7,trace_8
3220,trace_0,trace_6
3220,trace_1,trace_9
3220,trace_7,trace_8
3240,trace_0,trace_6
3240,trace_1,trace_9
3240,trace_7,trace_8
3260,trace_0,trace_6
3260,trace_1,trace_9
3260,trace_3,trace_4
3260,trace_4,trace_7
3260,trace_7,trace_8
3280,trace_0,trace_6
3280,trace_1,trace_9
3280,trace_3,trace_4
3280,trace_4,trace_7
3280,trace_7,trace_8
3300,trace_0,trace_6
3300,trace_1,trace_9
3300,trace_3,trace_4
3300,trace_4,trace_7
3300,trace_7,trace_8
3320,trace_0,trace_6
3320,trace_1,trace_9
3320,trace_3,trace_4
3320,trace_4,trace_7
3320,trace_7,trace_8
3340,trace_0,trace_6
3340,trace_1,trace_9
3340,trace_2,trace_5
3340,trace_3,trace_4
3340,trace_4,trace_7
3340,trace_7,trace_8
3360,trace_0,trace_6
3360,trace_1,trace_4
3360,trace_1,trace_9
3360,trace_2,trace_5
3360,trace_3,trace_4
3360,trace_4,trace_7
3360,trace_7,trace_8
3380,trace_0,trace_6
3380,trace_1,trace_9
3380,trace_2,trace_5
3380,trace_3,trace_4
3380,trace_4,trace_7
3380,trace_7,trace_8
3400,trace_0,trace_6
3400,trace_1,trace_9
3400,trace_2,trace_5
3400,trace_4,trace_7
3400,trace_7,trace_8
3420,trace_0,trace_6
3420,trace_1,trace_9
3420,trace_2,trace_5
3420,trace_4,trace_7
3420,trace_7,trace_8
3440,trace_0,trace_6
3440,trace_2,trace_5
3440,trace_4,trace_7
3440,trace_7,trace_8
3460,trace_0,trace_6
3460,trace_4,trace_7
3460,trace_6,trace_9
3460,trace_7,trace_8
3480,trace_0,trace_6
3480,trace_1,trace_5
3480,trace_4,trace_7
3480,trace_6,trace_9
3480,trace_7,trace_8
3500,trace_0,trace_6
3500,trace_1,trace_5
3500,trace_4,trace_7
3500,trace_6,trace_9
3500,trace_7,trace_8
3520,trace_0,trace_6
3520,trace_1,trace_5
3520,trace_4,trace_7
3520,trace_6,trace_9
3520,trace_7,trace_8
3540,trace_0,trace_6
3540,trace_1,trace_3
3540,trace_1,trace_5
3540,trace_4,trace_7
3540,trace_6,trace_9
3540,trace_7,trace_8
3560,trace_0,trace_6
3560,trace_1,trace_3
3560,trace_1,trace_5
3560,trace_4,trace_7
3560,trace_6,trace_9
3560,trace_7,trace_8
3580,trace_1,trace_3
3580,trace_1,trace_5
3580,trace_4,trace_7
3580,trace_6,trace_9
3580,trace_7,trace_8
3600,trace_1,trace_5
3600,trace_4,trace_7
3600,trace_7,trace_8
3620,trace_0,trace_8
3620,trace_1,trace_5
3620,trace_4,trace_7
3640,trace_1,trace_5
3640,trace_4,trace_7
3640,trace_5,trace_7
3660,trace_1,trace_5
3660,trace_4,trace_7
3660,trace_5,trace_7
3680,trace_1,trace_5
3680,trace_4,trace_7
3680,trace_5,trace_7
3700,trace_1,trace_5
3700,trace_4,trace_7
3700,trace_5,trace_7
3720,trace_1,trace_5
3720,trace_4,trace_7
3720,trace_5,trace_7
3740,trace_1,trace_5
3740,trace_4,trace_7
3740,trace_5,trace_7
3760,trace_0,trace_8
3760,trace_1,trace_5
3760,trace_2,trace_3
3760,trace_5,trace_7
3760,trace_7,trace_8
3780,trace_0,trace_8
3780,trace_1,trace_5
3780,trace_2,trace_3
3780,trace_5,trace_7
3780,trace_7,trace_8
3800,trace_0,trace_8
3800,trace_1,trace_5
3800,trace_2,trace_3
3800,trace_5,trace_7
3800,trace_7,trace_8
3820,trace_0,trace_8
3820,trace_1,trace_5
3820,trace_2,trace_3
3820,trace_4,trace_9
3820,trace_5,trace_7
3820,trace_7,trace_8
3840,trace_1,trace_5
3840,trace_2,trace_3
3840,trace_4,trace_9
3840,trace_7,trace_8
3860,trace_2,trace_3
3860,trace_4,trace_9
3860,trace_7,trace_8
3880,trace_2,trace_3
3880,trace_4,trace_9
3880,trace_7,trace_8
3900,trace_2,trace_3
3900,trace_4,trace_9
3920,trace_2,trace_3
3920,trace_4,trace_9
3940,trace_2,trace_3
3940,trace_4,trace_9
3960,trace_4,trace_9
3980,trace_4,trace_9
4000,trace_4,trace_9
4000,trace_6,trace_7
4020,trace_4,trace_9
4020,trace_6,trace_7
4040,trace_4,trace_9
4040,trace_6,trace_7
4060,trace_4,trace_9
4060,trace_6,trace_7
4080,trace_0,trace_5
4080,trace_4,trace_9
4100,trace_0,trace_5
4100,trace_4,trace_9
4120,trace_0,trace_5
4120,trace_4,trace_5
4120,trace_4,trace_9
4140,trace_0,trace_5
4140,trace_4,trace_5
4160,trace_0,trace_6
4160,trace_4,trace_5
4180,trace_4,trace_5
4200,trace_4,trace_5
4220,trace_0,trace_2
4220,trace_1,trace_6
4220,trace_4,trace_5
4240,trace_1,trace_6
4240,trace_4,trace_5
4260,trace_0,trace_2
4260,trace_1,trace_6
4260,trace_4,trace_5
4260,trace_8,trace_9
4280,trace_0,trace_2
4280,trace_1,trace_6
4280,trace_4,trace_5
4280,trace_8,trace_9
4300,trace_0,trace_2
4300,trace_1,trace_6
4300,trace_4,trace_5
4300,trace_6,trace_7
4300,trace_8,trace_9
4320,trace_0,trace_2
4320,trace_1,trace_6
4320,trace_2,trace_3
4320,trace_4,trace_5
4320,trace_6,trace_7
4320,trace_8,trace_9
4340,trace_0,trace_2
4340,trace_1,trace_6
4340,trace_2,trace_3
4340,trace_4,trace_5
4340,trace_6,trace_7
4340,trace_8,trace_9
4360,trace_0,trace_2
4360,trace_1,trace_6
4360,trace_2,trace_3
4360,trace_4,trace_5
4360,trace_6,trace_7
4360,trace_8,trace_9
4380,trace_0,trace_2
4380,trace_1,trace_6
4380,trace_2,trace_3
4380,trace_4,trace_5
4380,trace_6,trace_7
4380,trace_8,trace_9
4400,trace_0,trace_2
4400,trace_1,trace_6
4400,trace_2,trace_3
4400,trace_4,trace_5
4400,trace_8,trace_9
4420,trace_0,trace_2
4420,trace_1,trace_6
4420,trace_2,trace_3
4420,trace_4,trace_8
4420,trace_8,trace_9
4440,trace_0,trace_2
4440,trace_1,trace_3
4440,trace_1,trace_6
4440,trace_4,trace_8
4440,trace_8,trace_9
4460,trace_0,trace_2
4460,trace_1,trace_3
4460,trace_1,trace_6
4460,trace_4,trace_8
4480,trace_0,trace_2
4480,trace_1,trace_3
4480,trace_1,trace_6
4480,trace_2,trace_8
4480,trace_4,trace_8
4500,trace_0,trace_2
4500,trace_1,trace_6
4500,trace_2,trace_8
4500,trace_4,trace_8
4520,trace_0,trace_2
4520,trace_1,trace_6
4520,trace_2,trace_8
4520,trace_4,trace_6
4520,trace_4,trace_8
4540,trace_0,trace_2
4540,trace_2,trace_8
4540,trace_4,trace_6
4540,trace_4,trace_8
4560,trace_0,trace_2
4560,trace_2,trace_8
4560,trace_4,trace_6
4580,trace_2,trace_8
4580,trace_3,trace_9
4580,trace_4,trace_6
4600,trace_0,trace_5
4600,trace_2,trace_8
4600,trace_3,trace_9
4600,trace_4,trace_6
4600,trace_5,trace_8
4620,trace_2,trace_8
4620,trace_3,trace_9
4620,trace_4,trace_6
4620,trace_5,trace_8
4640,trace_2,trace_8
4640,trace_3,trace_9
4640,trace_5,trace_8
4640,trace_7,trace_8
4660,trace_2,trace_8
4660,trace_3,trace_9
4660,trace_5,trace_8
4660,trace_7,trace_8
4680,trace_2,trace_8
4680,trace_3,trace_9
4680,trace_5,trace_8
4680,trace_7,trace_8
4700,trace_3,trace_9
4700,trace_4,trace_5
4700,trace_5,trace_8
4700,trace_7,trace_8
4720,trace_3,trace_8
4720,trace_3,trace_9
4720,trace_4,trace_5
4720,trace_5,trace_8
4720,trace_7,trace_8
4740,trace_3,trace_8
4740,trace_3,trace_9
4740,trace_4,trace_5
4740,trace_5,trace_8
4740,trace_7,trace_8
4760,trace_3,trace_7
4760,trace_3,trace_8
4760,trace_3,trace_9
4760,trace_4,trace_5
4760,trace_5,trace_8
4760,trace_7,trace_8
4780,trace_3,trace_7
4780,trace_3,trace_8
4780,trace_3,trace_9
4780,trace_4,trace_5
4780,trace_5,trace_8
4780,trace_7,trace_8
4800,trace_1,trace_2
4800,trace_3,trace_7
4800,trace_3,trace_8
4800,trace_3,trace_9
4800,trace_5,trace_8
4800,trace_7,trace_8
4820,trace_1,trace_2
4820,trace_2,trace_9
4820,trace_3,trace_7
4820,trace_3,trace_8
4820,trace_3,trace_9
4820,trace_5,trace_8
4820,trace_7,trace_8
4820,trace_8,trace_9
4840,trace_1,trace_2
4840,trace_2,trace_9
4840,trace_3,trace_7
4840,trace_3,trace_9
4840,trace_5,trace_8
4840,trace_7,trace_8
4840,trace_8,trace_9
4860,trace_1,trace_2
4860,trace_1,trace_3
4860,trace_2,trace_9
4860,trace_3,trace_7
4860,trace_3,trace_9
4860,trace_7,trace_8
4880,trace_0,trace_6
4880,trace_1,trace_2
4880,trace_1,trace_3
4880,trace_2,trace_9
4880,trace_3,trace_7
4880,trace_3,trace_9
4880,trace_7,trace_8
4900,trace_1,trace_2
4900,trace_1,trace_3
4900,trace_2,trace_9
4900,trace_3,trace_7
4900,trace_3,trace_9
4900,trace_7,trace_8
