time,node1,node2
3700,trace_2,trace_4
3720,trace_2,trace_4
3740,trace_1,trace_2
3760,trace_1,trace_7
3760,trace_2,trace_7
3800,trace_3,trace_7
3820,trace_5,trace_9
3860,trace_2,trace_9
3860,trace_3,trace_6
3860,trace_3,trace_8
3880,trace_0,trace_5
3920,trace_0,trace_5
3920,trace_5,trace_9
3940,trace_2,trace_4
3960,trace_2,trace_7
3960,trace_3,trace_6
3960,trace_7,trace_8
4040,trace_5,trace_9
4060,trace_5,trace_9
4080,trace_2,trace_4
4080,trace_3,trace_8
4080,trace_5,trace_9
4100,trace_1,trace_4
4120,trace_3,trace_8
4140,trace_3,trace_8
4140,trace_5,trace_9
4180,trace_1,trace_2
4220,trace_2,trace_7
4240,trace_1,trace_2
4240,trace_3,trace_8
4280,trace_2,trace_7
4300,trace_0,trace_5
4300,trace_4,trace_8
4300,trace_5,trace_9
4340,trace_2,trace_7
4360,trace_1,trace_2
4380,trace_0,trace_6
4380,trace_1,trace_2
4400,trace_2,trace_7
4420,trace_1,trace_7
4460,trace_1,trace_2
4480,trace_3,trace_8
4480,trace_6,trace_8
4500,trace_0,trace_9
4500,trace_1,trace_2
4500,trace_2,trace_7
4520,trace_0,trace_9
4520,trace_2,trace_4
4520,trace_5,trace_7
4520,trace_6,trace_9
4540,trace_2,trace_6
4560,trace_3,trace_8
4580,trace_1,trace_7
4600,trace_3,trace_6
4600,trace_6,trace_8
4620,trace_3,trace_9
4660,trace_6,trace_8
4700,trace_1,trace_2
4740,trace_2,trace_7
4760,trace_3,trace_6
4780,trace_1,trace_2
4820,trace_5,trace_9
4840,trace_1,trace_2
4840,trace_1,trace_4
4840,trace_2,trace_9
4880,trace_6,trace_8
4920,trace_2,trace_4
4940,trace_3,trace_6
4960,trace_2,trace_4
4980,trace_2,trace_7
5000,trace_0,trace_9
5000,trace_2,trace_4
5020,trace_3,trace_6
5040,trace_0,trace_5
5040,trace_3,trace_8
5060,trace_6,trace_8
5080,trace_1,trace_2
5080,trace_2,trace_7
5080,trace_5,trace_9
5100,trace_1,trace_4
5100,trace_3,trace_6
5100,trace_6,trace_8
5140,trace_0,trace_5
5140,trace_5,trace_9
5200,trace_2,trace_4
5220,trace_1,trace_4
5220,trace_1,trace_7
5220,trace_3,trace_5
5260,trace_0,trace_9
5260,trace_4,trace_7
5280,trace_0,trace_9
5400,trace_0,trace_5
5440,trace_0,trace_9
5440,trace_1,trace_4
5500,trace_5,trace_7
5520,trace_1,trace_4
5540,trace_2,trace_5
5560,trace_1,trace_4
5640,trace_3,trace_6
5660,trace_4,trace_7
5680,trace_0,trace_8
5680,trace_1,trace_4
5680,trace_3,trace_6
5760,trace_0,trace_5
5760,trace_0,trace_9
5760,trace_1,trace_2
5760,trace_2,trace_7
5780,trace_1,trace_7
5800,trace_1,trace_2
5800,trace_2,trace_4
5800,trace_6,trace_8
5820,trace_1,trace_4
5820,trace_6,trace_8
5840,trace_1,trace_7
5860,trace_1,trace_3
5900,trace_0,trace_1
5900,trace_5,trace_9
5900,trace_6,trace_8
5980,trace_1,trace_4
6020,trace_1,trace_2
6040,trace_3,trace_8
6040,trace_6,trace_8
6060,trace_5,trace_9
6080,trace_0,trace_5
6140,trace_0,trace_9
6160,trace_5,trace_9
6200,trace_5,trace_6
6240,trace_1,trace_2
6240,trace_6,trace_8
6260,trace_3,trace_6
6300,trace_1,trace_2
6300,trace_5,trace_9
6320,trace_1,trace_7
6320,trace_4,trace_5
6360,trace_2,trace_4
6380,trace_3,trace_8
6400,trace_0,trace_6
6400,trace_3,trace_8
6440,trace_1,trace_4
6440,trace_2,trace_7
6460,trace_0,trace_9
6580,trace_1,trace_2
6580,trace_3,trace_8
6600,trace_1,trace_4
6600,trace_6,trace_8
6680,trace_4,trace_7
6760,trace_0,trace_3
6760,trace_2,trace_4
6780,trace_0,trace_5
6780,trace_1,trace_4
6800,trace_1,trace_4
6800,trace_3,trace_6
6820,trace_3,trace_6
6840,trace_4,trace_7
6860,trace_3,trace_6
6900,trace_5,trace_9
6920,trace_1,trace_8
6940,trace_2,trace_8
6960,trace_1,trace_4
6960,trace_7,trace_9
7000,trace_1,trace_8
7000,trace_6,trace_8
7040,trace_2,trace_7
7060,trace_1,trace_7
7060,trace_3,trace_9
7060,trace_8,trace_9
7080,trace_4,trace_7
7100,trace_5,trace_6
7140,trace_0,trace_9
7160,trace_1,trace_7
7200,trace_0,trace_4
7200,trace_0,trace_8
7220,trace_3,trace_8
7260,trace_0,trace_5
7260,trace_1,trace_2
7300,trace_4,trace_7
7340,trace_0,trace_9
7340,trace_5,trace_9
7380,trace_2,trace_4
7380,trace_2,trace_7
7440,trace_5,trace_7
7480,trace_4,trace_7
7500,trace_5,trace_8
7560,trace_1,trace_2
7580,trace_1,trace_4
7600,trace_0,trace_2
7600,trace_1,trace_4
7620,trace_3,trace_8
7660,trace_3,trace_5
7660,trace_5,trace_9
7680,trace_0,trace_9
7700,trace_1,trace_6
7700,trace_2,trace_4
7720,trace_1,trace_2
7740,trace_4,trace_7
7800,trace_0,trace_3
7800,trace_2,trace_7
7800,trace_6,trace_8
7820,trace_1,trace_2
7840,trace_0,trace_5
7940,trace_1,trace_5
7960,trace_3,trace_6
7980,trace_0,trace_9
7980,trace_3,trace_9
8000,trace_0,trace_9
8000,trace_3,trace_9
8060,trace_1,trace_4
8080,trace_1,trace_4
8080,trace_2,trace_4
8080,trace_6,trace_8
8100,trace_0,trace_9
8120,trace_5,trace_9
8120,trace_6,trace_8
8160,trace_0,trace_9
8220,trace_3,trace_8
8240,trace_6,trace_8
8260,trace_1,trace_7
8280,trace_2,trace_7
8300,trace_0,trace_9
8320,trace_1,trace_2
8420,trace_4,trace_7
8440,trace_0,trace_5
8440,trace_4,trace_7
8460,trace_1,trace_6
8460,trace_4,trace_9
8480,trace_1,trace_7
8480,trace_2,trace_4
8520,trace_4,trace_5
8540,trace_1,trace_7
8560,trace_0,trace_5
8560,trace_1,trace_2
8580,trace_1,trace_7
8580,trace_1,trace_9
8580,trace_6,trace_8
8600,trace_3,trace_8
8620,trace_4,trace_7
8680,trace_0,trace_5
8680,trace_3,trace_6
8700,trace_1,trace_2
8700,trace_7,trace_9
8720,trace_2,trace_4
8720,trace_2,trace_9
8740,trace_1,trace_7
8740,trace_3,trace_6
8740,trace_4,trace_7
8740,trace_6,trace_8
8780,trace_0,trace_9
8820,trace_1,trace_2
8840,trace_1,trace_7
8840,trace_3,trace_8
8860,trace_3,trace_6
8880,trace_3,trace_8
8900,trace_4,trace_6
8900,trace_4,trace_7
8900,trace_5,trace_9
8940,trace_6,trace_8
8980,trace_1,trace_2
9000,trace_1,trace_9
9000,trace_5,trace_9
9020,trace_1,trace_2
9020,trace_5,trace_9
9040,trace_0,trace_9
9040,trace_1,trace_7
9040,trace_2,trace_7
9060,trace_1,trace_4
9060,trace_5,trace_9
9120,trace_1,trace_7
9140,trace_0,trace_5
9140,trace_2,trace_4
9140,trace_4,trace_6
9160,trace_1,trace_2
9240,trace_0,trace_5
9260,trace_2,trace_4
9260,trace_3,trace_6
9300,trace_2,trace_4
9300,trace_5,trace_9
9340,trace_1,trace_4
9380,trace_1,trace_2
9380,trace_2,trace_4
9380,trace_5,trace_9
9400,trace_2,trace_4
9420,trace_0,trace_1
9420,trace_0,trace_9
9480,trace_2,trace_4
9500,trace_2,trace_4
9520,trace_1,trace_7
9560,trace_3,trace_6
9600,trace_0,trace_5
9640,trace_6,trace_8
9660,trace_0,trace_2
9660,trace_5,trace_6
9680,trace_6,trace_8
9740,trace_0,trace_5
9780,trace_1,trace_2
9780,trace_4,trace_7
9820,trace_1,trace_4
9840,trace_1,trace_3
9840,trace_3,trace_8
9860,trace_0,trace_4
9860,trace_4,trace_7
9940,trace_1,trace_7
9960,trace_5,trace_7
9980,trace_4,trace_5
10020,trace_1,trace_7
10040,trace_3,trace_9
10080,trace_1,trace_4
10100,trace_0,trace_7
10140,trace_0,trace_9
10140,trace_1,trace_4
10160,trace_2,trace_7
10180,trace_0,trace_5
10180,trace_3,trace_6
10180,trace_3,trace_8
10180,trace_3,trace_9
10200,trace_1,trace_7
10200,trace_6,trace_8
10260,trace_2,trace_4
10280,trace_4,trace_7
10280,trace_6,trace_8
10320,trace_1,trace_2
10320,trace_3,trace_6
10360,trace_2,trace_7
10360,trace_3,trace_8
10380,trace_0,trace_9
10380,trace_4,trace_7
10400,trace_2,trace_7
10440,trace_2,trace_5
10440,trace_2,trace_7
10440,trace_6,trace_8
10440,trace_6,trace_9
10460,trace_3,trace_5
10460,trace_7,trace_9
10480,trace_6,trace_8
10500,trace_1,trace_2
10540,trace_0,trace_9
10560,trace_1,trace_2
10560,trace_3,trace_7
10580,trace_0,trace_5
10580,trace_2,trace_4
10580,trace_3,trace_8
10580,trace_6,trace_7
10600,trace_0,trace_5
10640,trace_0,trace_5
10680,trace_1,trace_2
10680,trace_1,trace_4
10680,trace_2,trace_7
10680,trace_4,trace_7
10700,trace_3,trace_8
10740,trace_4,trace_7
10760,trace_0,trace_5
10760,trace_1,trace_7
10800,trace_1,trace_4
10840,trace_1,trace_2
10840,trace_5,trace_9
10900,trace_6,trace_8
10920,trace_1,trace_4
10940,trace_0,trace_9
10960,trace_4,trace_7
10980,trace_3,trace_6
10980,trace_5,trace_9
11000,trace_0,trace_5
11020,trace_0,trace_4
11020,trace_1,trace_7
11060,trace_1,trace_4
11060,trace_2,trace_4
11100,trace_0,trace_9
11100,trace_1,trace_7
11120,trace_1,trace_6
11120,trace_3,trace_8
11120,trace_4,trace_7
11180,trace_2,trace_7
11200,trace_1,trace_2
11220,trace_1,trace_2
11260,trace_0,trace_5
11300,trace_1,trace_2
11300,trace_4,trace_8
11320,trace_0,trace_9
11320,trace_1,trace_4
11320,trace_2,trace_4
11340,trace_1,trace_4
11340,trace_4,trace_7
11360,trace_2,trace_6
11380,trace_1,trace_2
11380,trace_1,trace_7
11420,trace_5,trace_9
11440,trace_0,trace_5
11480,trace_2,trace_7
11520,trace_4,trace_7
11540,trace_3,trace_6
11580,trace_1,trace_4
11600,trace_5,trace_9
11640,trace_4,trace_7
11660,trace_6,trace_8
11700,trace_2,trace_4
11700,trace_6,trace_8
11740,trace_2,trace_4
11740,trace_4,trace_7
11860,trace_1,trace_2
11860,trace_3,trace_6
11880,trace_0,trace_7
11900,trace_2,trace_7
11900,trace_4,trace_7
11940,trace_0,trace_9
11940,trace_3,trace_6
11960,trace_1,trace_4
11980,trace_0,trace_8
12020,trace_4,trace_7
12040,trace_6,trace_8
12060,trace_2,trace_7
12140,trace_2,trace_4
12160,trace_3,trace_6
12200,trace_1,trace_4
12200,trace_3,trace_6
12220,trace_2,trace_7
12220,trace_5,trace_9
12240,trace_0,trace_5
12240,trace_2,trace_7
12260,trace_1,trace_7
12260,trace_2,trace_4
12260,trace_3,trace_6
12340,trace_0,trace_1
12380,trace_1,trace_2
12400,trace_1,trace_4
12400,trace_5,trace_9
12420,trace_1,trace_7
12440,trace_2,trace_7
12440,trace_3,trace_6
12460,trace_2,trace_7
12480,trace_3,trace_6
12540,trace_3,trace_8
12560,trace_7,trace_8
12580,trace_1,trace_4
12600,trace_0,trace_1
12620,trace_1,trace_7
12680,trace_4,trace_7
12780,trace_3,trace_8
12800,trace_3,trace_6
12820,trace_2,trace_4
12840,trace_0,trace_2
12860,trace_1,trace_7
12860,trace_2,trace_3
12900,trace_2,trace_7
12920,trace_1,trace_4
12920,trace_4,trace_7
12940,trace_3,trace_6
12960,trace_1,trace_7
12960,trace_2,trace_7
12980,trace_1,trace_4
12980,trace_5,trace_9
13120,trace_1,trace_4
13140,trace_5,trace_7
13160,trace_0,trace_6
13160,trace_1,trace_2
13180,trace_4,trace_7
13200,trace_3,trace_8
13220,trace_1,trace_2
13220,trace_3,trace_8
13260,trace_3,trace_6
13260,trace_5,trace_9
13260,trace_6,trace_8
13280,trace_6,trace_8
13300,trace_0,trace_1
13300,trace_1,trace_2
13300,trace_2,trace_7
13300,trace_4,trace_7
13340,trace_8,trace_9
13360,trace_0,trace_5
13380,trace_0,trace_5
13400,trace_1,trace_4
13420,trace_6,trace_8
13440,trace_0,trace_9
13440,trace_5,trace_9
13460,trace_1,trace_7
13480,trace_2,trace_7
13560,trace_6,trace_8
13600,trace_1,trace_7
13600,trace_5,trace_9
13620,trace_0,trace_9
13660,trace_5,trace_9
13700,trace_1,trace_7
13720,trace_1,trace_4
13720,trace_3,trace_9
13760,trace_1,trace_4
13760,trace_1,trace_7
13780,trace_0,trace_5
13780,trace_3,trace_8
13820,trace_0,trace_9
13820,trace_2,trace_7
13840,trace_1,trace_2
13840,trace_2,trace_4
13840,trace_6,trace_8
13860,trace_1,trace_7
13900,trace_1,trace_7
13920,trace_1,trace_4
13920,trace_2,trace_4
13940,trace_8,trace_9
13980,trace_1,trace_4
14000,trace_3,trace_8
14000,trace_5,trace_9
14020,trace_3,trace_6
14020,trace_3,trace_9
14040,trace_4,trace_7
14060,trace_1,trace_7
14060,trace_2,trace_7
14080,trace_3,trace_9
14080,trace_7,trace_8
14100,trace_0,trace_4
14100,trace_6,trace_8
14160,trace_6,trace_8
14180,trace_2,trace_7
14240,trace_0,trace_9
14240,trace_1,trace_2
14300,trace_1,trace_7
14320,trace_2,trace_7
14340,trace_1,trace_7
14360,trace_3,trace_8
14380,trace_0,trace_9
14380,trace_1,trace_7
14400,trace_2,trace_4
14400,trace_4,trace_7
14400,trace_5,trace_9
14400,trace_6,trace_8
14440,trace_3,trace_8
14440,trace_4,trace_7
14480,trace_0,trace_3
14500,trace_1,trace_2
14520,trace_1,trace_7
14600,trace_1,trace_4
14640,trace_3,trace_6
14640,trace_4,trace_7
14640,trace_5,trace_9
14660,trace_1,trace_2
14660,trace_1,trace_7
14680,trace_2,trace_3
14680,trace_2,trace_8
14700,trace_2,trace_4
14700,trace_3,trace_8
14740,trace_1,trace_7
14820,trace_0,trace_9
14820,trace_1,trace_4
14820,trace_2,trace_4
14840,trace_0,trace_9
14840,trace_1,trace_4
14860,trace_2,trace_7
14900,trace_0,trace_9
14900,trace_4,trace_5
14920,trace_1,trace_7
14940,trace_1,trace_8
14940,trace_4,trace_7
14960,trace_0,trace_9
14960,trace_2,trace_4
15000,trace_3,trace_6
15000,trace_4,trace_6
15020,trace_3,trace_8
15080,trace_1,trace_7
15100,trace_4,trace_7
15120,trace_1,trace_7
15120,trace_3,trace_8
15140,trace_5,trace_6
15160,trace_1,trace_7
15180,trace_1,trace_4
15200,trace_2,trace_7
15220,trace_6,trace_8
15280,trace_1,trace_4
15300,trace_2,trace_7
15300,trace_6,trace_8
15320,trace_2,trace_7
15340,trace_1,trace_7
15340,trace_2,trace_4
15340,trace_4,trace_7
15380,trace_0,trace_9
15380,trace_3,trace_6
15400,trace_2,trace_4
15400,trace_3,trace_6
15460,trace_2,trace_4
15480,trace_0,trace_5
15480,trace_3,trace_6
15500,trace_5,trace_9
15540,trace_2,trace_7
15580,trace_6,trace_8
15600,trace_6,trace_8
15620,trace_2,trace_3
15640,trace_0,trace_9
15640,trace_1,trace_4
15640,trace_2,trace_9
15640,trace_3,trace_8
15660,trace_1,trace_2
15660,trace_2,trace_4
15660,trace_4,trace_7
15680,trace_2,trace_4
15720,trace_5,trace_9
15720,trace_6,trace_8
15780,trace_0,trace_9
15820,trace_5,trace_9
15860,trace_1,trace_5
15860,trace_1,trace_7
15880,trace_0,trace_9
15900,trace_3,trace_8
15920,trace_4,trace_7
16000,trace_3,trace_6
16020,trace_6,trace_8
16040,trace_2,trace_7
16060,trace_3,trace_8
16080,trace_6,trace_8
16120,trace_1,trace_7
16140,trace_0,trace_7
16160,trace_3,trace_8
16160,trace_6,trace_7
16200,trace_0,trace_9
16220,trace_3,trace_8
16240,trace_2,trace_4
16240,trace_6,trace_8
16380,trace_2,trace_4
16380,trace_2,trace_7
16400,trace_1,trace_7
16420,trace_3,trace_6
16420,trace_4,trace_7
16440,trace_0,trace_9
16460,trace_0,trace_9
16460,trace_1,trace_8
16460,trace_5,trace_9
16480,trace_0,trace_5
16500,trace_0,trace_9
16500,trace_1,trace_3
16540,trace_3,trace_6
16580,trace_2,trace_7
16600,trace_4,trace_7
16640,trace_2,trace_5
16660,trace_3,trace_8
16700,trace_0,trace_9
16700,trace_2,trace_7
16720,trace_3,trace_8
16720,trace_4,trace_9
16720,trace_6,trace_7
16740,trace_0,trace_9
16740,trace_3,trace_8
16740,trace_6,trace_8
16760,trace_0,trace_5
16780,trace_3,trace_8
16800,trace_3,trace_8
16840,trace_2,trace_7
16860,trace_3,trace_6
16860,trace_3,trace_8
16880,trace_5,trace_8
16960,trace_3,trace_6
16980,trace_5,trace_9
17000,trace_1,trace_2
17000,trace_2,trace_7
17000,trace_5,trace_9
17020,trace_2,trace_7
17020,trace_3,trace_6
17040,trace_0,trace_6
17040,trace_2,trace_4
17060,trace_3,trace_8
17080,trace_0,trace_5
17080,trace_2,trace_4
17100,trace_0,trace_5
17140,trace_1,trace_3
17160,trace_1,trace_7
17160,trace_3,trace_8
17200,trace_3,trace_8
17220,trace_0,trace_5
17220,trace_2,trace_7
17240,trace_0,trace_9
17260,trace_5,trace_9
17300,trace_3,trace_8
17320,trace_0,trace_9
17340,trace_1,trace_4
17340,trace_1,trace_7
17340,trace_5,trace_9
17360,trace_2,trace_4
17380,trace_2,trace_4
17380,trace_2,trace_7
17440,trace_4,trace_7
17480,trace_1,trace_2
17480,trace_5,trace_9
17480,trace_6,trace_8
17500,trace_2,trace_4
17520,trace_0,trace_7
17520,trace_1,trace_6
17520,trace_4,trace_7
17540,trace_3,trace_6
17580,trace_2,trace_7
17680,trace_1,trace_4
17760,trace_1,trace_2
17820,trace_7,trace_9
17840,trace_0,trace_5
17840,trace_1,trace_4
17840,trace_5,trace_9
17940,trace_0,trace_9
17960,trace_3,trace_9
18020,trace_0,trace_5
18020,trace_1,trace_4
18040,trace_2,trace_7
18060,trace_1,trace_7
18060,trace_2,trace_4
18080,trace_0,trace_9
18100,trace_1,trace_2
18100,trace_6,trace_8
18140,trace_0,trace_3
18140,trace_2,trace_7
18200,trace_1,trace_4
18200,trace_3,trace_8
18220,trace_0,trace_4
18240,trace_1,trace_4
18240,trace_2,trace_7
18240,trace_5,trace_7
18240,trace_6,trace_8
18260,trace_1,trace_2
18280,trace_0,trace_9
18280,trace_2,trace_9
18300,trace_1,trace_2
18300,trace_1,trace_5
18300,trace_4,trace_7
18320,trace_1,trace_3
18320,trace_2,trace_4
18340,trace_0,trace_9
18340,trace_1,trace_7
18340,trace_2,trace_4
18340,trace_2,trace_7
18360,trace_3,trace_4
18360,trace_4,trace_7
18380,trace_6,trace_8
18420,trace_3,trace_6
18440,trace_6,trace_8
18460,trace_3,trace_6
18520,trace_1,trace_2
18560,trace_1,trace_7
18580,trace_3,trace_8
18600,trace_4,trace_7
18600,trace_6,trace_8
18620,trace_0,trace_9
18660,trace_1,trace_7
18720,trace_1,trace_4
18740,trace_1,trace_2
18740,trace_3,trace_6
18760,trace_5,trace_9
18780,trace_0,trace_9
18820,trace_0,trace_5
18860,trace_0,trace_9
18860,trace_2,trace_5
18860,trace_2,trace_7
18880,trace_1,trace_4
18920,trace_1,trace_7
18920,trace_2,trace_7
18920,trace_5,trace_9
18960,trace_1,trace_4
18980,trace_5,trace_6
19000,trace_1,trace_7
19040,trace_1,trace_4
19040,trace_1,trace_7
19060,trace_2,trace_7
19080,trace_0,trace_9
19080,trace_1,trace_2
19080,trace_6,trace_8
19120,trace_5,trace_9
19140,trace_1,trace_4
19140,trace_1,trace_7
19180,trace_6,trace_8
19200,trace_2,trace_8
19200,trace_6,trace_9
19240,trace_0,trace_5
19240,trace_1,trace_2
19260,trace_3,trace_6
19280,trace_0,trace_9
19280,trace_4,trace_7
19300,trace_1,trace_2
19320,trace_4,trace_7
19340,trace_0,trace_2
19360,trace_0,trace_5
19380,trace_0,trace_9
19400,trace_1,trace_8
19420,trace_5,trace_9
19480,trace_1,trace_7
19500,trace_5,trace_9
19500,trace_7,trace_8
19520,trace_3,trace_6
19540,trace_3,trace_8
19560,trace_2,trace_4
19580,trace_1,trace_7
19600,trace_3,trace_4
19640,trace_3,trace_6
19660,trace_0,trace_5
19660,trace_5,trace_7
19680,trace_0,trace_5
19740,trace_3,trace_6
19780,trace_0,trace_5
19880,trace_2,trace_4
19980,trace_1,trace_2
19980,trace_5,trace_9
20000,trace_3,trace_9
20020,trace_0,trace_9
20040,trace_2,trace_7
20060,trace_3,trace_6
20080,trace_0,trace_9
20080,trace_2,trace_7
20140,trace_2,trace_4
20140,trace_3,trace_8
20160,trace_0,trace_3
20160,trace_1,trace_4
20160,trace_2,trace_7
20160,trace_3,trace_8
20180,trace_1,trace_6
20180,trace_3,trace_6
20180,trace_3,trace_8
20200,trace_3,trace_8
20240,trace_1,trace_2
20240,trace_6,trace_8
20260,trace_1,trace_2
20320,trace_0,trace_5
20320,trace_2,trace_9
20360,trace_2,trace_7
20400,trace_6,trace_8
20460,trace_0,trace_8
20460,trace_1,trace_7
20460,trace_5,trace_9
20480,trace_1,trace_2
20480,trace_5,trace_9
20520,trace_3,trace_8
20540,trace_6,trace_8
20580,trace_4,trace_7
20580,trace_8,trace_9
20600,trace_4,trace_7
20680,trace_3,trace_6
20680,trace_3,trace_8
20700,trace_2,trace_4
20700,trace_5,trace_9
20720,trace_1,trace_4
20760,trace_1,trace_2
20780,trace_2,trace_4
20800,trace_1,trace_7
20820,trace_6,trace_8
20860,trace_6,trace_8
20900,trace_1,trace_7
20920,trace_1,trace_2
20960,trace_6,trace_8
20980,trace_2,trace_4
20980,trace_2,trace_7
21000,trace_0,trace_5
21000,trace_1,trace_7
21040,trace_3,trace_8
21060,trace_5,trace_7
21080,trace_2,trace_5
21080,trace_3,trace_6
21120,trace_1,trace_7
21140,trace_0,trace_9
21140,trace_5,trace_9
21160,trace_3,trace_8
21160,trace_6,trace_8
21180,trace_3,trace_6
21180,trace_3,trace_8
21180,trace_6,trace_8
21220,trace_0,trace_2
21220,trace_4,trace_7
21220,trace_5,trace_9
21240,trace_2,trace_7
21260,trace_5,trace_7
21280,trace_1,trace_2
21280,trace_2,trace_4
21320,trace_2,trace_7
21340,trace_1,trace_4
21360,trace_1,trace_2
21380,trace_0,trace_5
21400,trace_2,trace_4
21400,trace_3,trace_6
21420,trace_0,trace_5
21440,trace_2,trace_7
21460,trace_3,trace_8
21480,trace_4,trace_7
21480,trace_7,trace_8
21520,trace_0,trace_9
21540,trace_2,trace_7
21580,trace_0,trace_9
21580,trace_2,trace_4
21620,trace_0,trace_5
21640,trace_1,trace_4
21660,trace_4,trace_5
21680,trace_0,trace_5
21680,trace_1,trace_8
21680,trace_2,trace_4
21680,trace_3,trace_6
21720,trace_2,trace_4
21720,trace_3,trace_5
21740,trace_2,trace_4
21740,trace_2,trace_7
21760,trace_3,trace_4
21760,trace_3,trace_6
21780,trace_2,trace_4
21780,trace_3,trace_8
21780,trace_3,trace_9
21780,trace_6,trace_8
21800,trace_2,trace_4
21840,trace_2,trace_9
21860,trace_6,trace_8
21880,trace_0,trace_5
21880,trace_1,trace_7
21900,trace_1,trace_2
21960,trace_1,trace_2
21960,trace_4,trace_7
21980,trace_1,trace_2
22000,trace_1,trace_2
