time,node1,node2
9460,trace_2,trace_7
9460,trace_3,trace_7
9460,trace_5,trace_9
9480,trace_2,trace_7
9480,trace_4,trace_5
9500,trace_0,trace_6
9520,trace_2,trace_8
9520,trace_4,trace_5
9540,trace_3,trace_7
9540,trace_6,trace_8
9580,trace_0,trace_8
9580,trace_1,trace_5
9580,trace_1,trace_6
9580,trace_4,trace_9
9600,trace_2,trace_7
9600,trace_3,trace_7
9600,trace_5,trace_9
9700,trace_0,trace_8
9700,trace_1,trace_4
9700,trace_5,trace_9
9740,trace_1,trace_5
9740,trace_4,trace_9
9740,trace_6,trace_8
9780,trace_0,trace_6
9800,trace_1,trace_5
9840,trace_2,trace_3
9920,trace_2,trace_7
9940,trace_0,trace_6
9940,trace_1,trace_4
9960,trace_0,trace_6
9960,trace_1,trace_2
9980,trace_1,trace_5
9980,trace_2,trace_7
9980,trace_3,trace_9
10000,trace_1,trace_5
10020,trace_1,trace_5
10100,trace_2,trace_9
10120,trace_0,trace_8
10140,trace_0,trace_6
10200,trace_6,trace_8
10220,trace_0,trace_6
10220,trace_1,trace_8
10240,trace_2,trace_3
10260,trace_1,trace_4
10280,trace_0,trace_8
10320,trace_4,trace_9
10340,trace_4,trace_9
10360,trace_4,trace_5
10380,trace_4,trace_5
10400,trace_4,trace_9
10440,trace_4,trace_5
10460,trace_0,trace_8
10500,trace_2,trace_7
10520,trace_2,trace_7
10520,trace_5,trace_9
10540,trace_1,trace_5
10560,trace_6,trace_8
10620,trace_0,trace_8
10640,trace_1,trace_5
10640,trace_3,trace_7
10700,trace_1,trace_5
10700,trace_6,trace_8
10740,trace_2,trace_3
10740,trace_3,trace_7
10800,trace_1,trace_4
10860,trace_1,trace_9
10860,trace_4,trace_5
10880,trace_0,trace_8
10940,trace_0,trace_7
10960,trace_2,trace_7
10980,trace_4,trace_9
11000,trace_1,trace_8
11020,trace_0,trace_8
11020,trace_1,trace_4
11020,trace_1,trace_9
11040,trace_0,trace_6
11080,trace_1,trace_9
11080,trace_3,trace_7
11120,trace_0,trace_8
11160,trace_4,trace_5
11200,trace_0,trace_6
11220,trace_0,trace_8
11240,trace_3,trace_7
11260,trace_0,trace_8
11260,trace_3,trace_7
11260,trace_5,trace_9
11280,trace_2,trace_3
11300,trace_1,trace_4
11340,trace_2,trace_3
11340,trace_6,trace_8
11380,trace_1,trace_5
11400,trace_2,trace_7
11520,trace_3,trace_7
11560,trace_2,trace_7
11580,trace_4,trace_9
11600,trace_1,trace_9
11620,trace_6,trace_8
11640,trace_1,trace_5
11640,trace_1,trace_9
11680,trace_0,trace_8
11680,trace_4,trace_6
11720,trace_3,trace_6
11760,trace_5,trace_9
11780,trace_1,trace_5
11820,trace_1,trace_8
11820,trace_2,trace_3
11860,trace_6,trace_8
11880,trace_3,trace_7
11900,trace_3,trace_7
11920,trace_1,trace_4
11920,trace_1,trace_5
11980,trace_1,trace_5
12000,trace_4,trace_5
12000,trace_4,trace_9
12020,trace_1,trace_4
12020,trace_4,trace_9
12040,trace_0,trace_6
12040,trace_2,trace_7
12060,trace_5,trace_9
12100,trace_4,trace_5
12140,trace_4,trace_9
12200,trace_4,trace_5
12200,trace_4,trace_9
12220,trace_0,trace_8
12220,trace_1,trace_9
12220,trace_2,trace_7
12240,trace_2,trace_3
12260,trace_2,trace_3
12280,trace_0,trace_1
12280,trace_0,trace_2
12280,trace_1,trace_5
12440,trace_2,trace_5
12460,trace_0,trace_8
12460,trace_4,trace_9
12460,trace_6,trace_8
12500,trace_5,trace_9
12520,trace_1,trace_4
12540,trace_6,trace_8
12560,trace_1,trace_5
12580,trace_2,trace_3
12620,trace_4,trace_5
12680,trace_2,trace_3
12700,trace_3,trace_5
12720,trace_2,trace_3
12740,trace_1,trace_5
12760,trace_1,trace_9
12760,trace_5,trace_9
12780,trace_0,trace_8
12800,trace_1,trace_5
12800,trace_4,trace_5
12820,trace_2,trace_7
12860,trace_2,trace_3
12860,trace_2,trace_7
12940,trace_2,trace_7
12940,trace_6,trace_8
12960,trace_3,trace_7
13000,trace_1,trace_4
13020,trace_1,trace_5
13040,trace_2,trace_3
13140,trace_0,trace_8
13140,trace_1,trace_9
13180,trace_2,trace_7
13220,trace_1,trace_5
13220,trace_2,trace_3
13240,trace_2,trace_3
13260,trace_0,trace_9
13260,trace_1,trace_5
13280,trace_2,trace_3
13280,trace_4,trace_7
13320,trace_1,trace_4
13340,trace_0,trace_6
13380,trace_0,trace_6
13400,trace_5,trace_8
13420,trace_2,trace_8
13440,trace_2,trace_7
13460,trace_4,trace_9
13480,trace_1,trace_9
13480,trace_6,trace_7
13500,trace_1,trace_5
13520,trace_0,trace_7
13520,trace_2,trace_3
13520,trace_5,trace_9
13540,trace_1,trace_9
13560,trace_1,trace_5
13580,trace_5,trace_9
13600,trace_3,trace_7
13640,trace_4,trace_8
13660,trace_1,trace_4
13660,trace_1,trace_5
13680,trace_1,trace_4
13700,trace_4,trace_9
13720,trace_1,trace_5
13720,trace_2,trace_9
13740,trace_6,trace_8
13780,trace_2,trace_3
13800,trace_0,trace_6
13840,trace_1,trace_5
13880,trace_0,trace_6
13920,trace_2,trace_3
13920,trace_4,trace_9
13920,trace_6,trace_8
13940,trace_1,trace_9
13940,trace_3,trace_6
13980,trace_2,trace_3
14000,trace_0,trace_6
14020,trace_0,trace_8
14040,trace_0,trace_8
14060,trace_2,trace_7
14060,trace_3,trace_7
14160,trace_0,trace_8
14160,trace_2,trace_7
14200,trace_2,trace_7
14200,trace_6,trace_8
14220,trace_1,trace_4
14220,trace_2,trace_3
14220,trace_4,trace_5
14240,trace_4,trace_5
14240,trace_5,trace_9
14260,trace_0,trace_8
14260,trace_2,trace_7
14280,trace_0,trace_8
14360,trace_0,trace_3
14380,trace_2,trace_3
14380,trace_5,trace_9
14400,trace_0,trace_8
14460,trace_2,trace_3
14520,trace_3,trace_7
14520,trace_6,trace_8
14540,trace_3,trace_7
14560,trace_0,trace_5
14560,trace_0,trace_6
14560,trace_3,trace_7
14580,trace_4,trace_8
14600,trace_4,trace_9
14620,trace_3,trace_7
14620,trace_4,trace_5
14640,trace_4,trace_5
14640,trace_5,trace_9
14680,trace_2,trace_3
14700,trace_3,trace_7
14740,trace_0,trace_8
14760,trace_1,trace_6
14760,trace_3,trace_7
14780,trace_0,trace_8
14780,trace_1,trace_4
14780,trace_4,trace_9
14800,trace_1,trace_4
14820,trace_2,trace_3
14860,trace_1,trace_5
14880,trace_3,trace_7
14900,trace_0,trace_8
14920,trace_1,trace_4
14920,trace_5,trace_9
14940,trace_0,trace_8
14940,trace_2,trace_3
14940,trace_3,trace_7
14960,trace_1,trace_4
14960,trace_4,trace_5
14960,trace_4,trace_9
14960,trace_5,trace_9
14980,trace_1,trace_4
14980,trace_1,trace_5
14980,trace_2,trace_3
14980,trace_4,trace_9
15000,trace_3,trace_8
15000,trace_4,trace_5
15060,trace_5,trace_8
15120,trace_2,trace_9
15120,trace_5,trace_9
15140,trace_0,trace_1
15160,trace_1,trace_5
15220,trace_4,trace_5
15220,trace_6,trace_8
15240,trace_1,trace_9
15280,trace_4,trace_9
15300,trace_1,trace_5
15320,trace_0,trace_2
15360,trace_2,trace_8
15380,trace_2,trace_3
15440,trace_1,trace_9
15440,trace_3,trace_8
15460,trace_0,trace_6
15480,trace_1,trace_4
15480,trace_4,trace_5
15500,trace_2,trace_7
15500,trace_4,trace_9
15520,trace_4,trace_5
15540,trace_2,trace_7
15540,trace_4,trace_5
15560,trace_0,trace_6
15560,trace_1,trace_4
15560,trace_2,trace_3
15580,trace_0,trace_1
15580,trace_2,trace_9
15600,trace_4,trace_5
15620,trace_3,trace_7
15700,trace_2,trace_3
15760,trace_3,trace_7
15800,trace_6,trace_8
15820,trace_0,trace_8
15840,trace_1,trace_9
15860,trace_4,trace_5
15920,trace_0,trace_6
15960,trace_6,trace_8
15980,trace_4,trace_5
16000,trace_2,trace_3
16040,trace_1,trace_5
16100,trace_2,trace_3
16180,trace_2,trace_4
16260,trace_1,trace_9
16260,trace_2,trace_3
16280,trace_1,trace_5
16320,trace_1,trace_9
16320,trace_2,trace_4
16340,trace_1,trace_5
16340,trace_6,trace_8
16360,trace_1,trace_4
16380,trace_5,trace_9
16400,trace_0,trace_8
16420,trace_4,trace_5
16440,trace_5,trace_9
16460,trace_4,trace_5
16460,trace_5,trace_9
16500,trace_0,trace_6
16500,trace_2,trace_7
16600,trace_2,trace_9
16600,trace_4,trace_5
16620,trace_3,trace_7
16620,trace_4,trace_5
16640,trace_0,trace_8
16640,trace_1,trace_9
16720,trace_0,trace_9
16720,trace_8,trace_9
16740,trace_0,trace_8
16760,trace_3,trace_8
16800,trace_1,trace_9
16800,trace_3,trace_6
16800,trace_4,trace_9
16820,trace_0,trace_6
16820,trace_0,trace_8
16820,trace_1,trace_9
16840,trace_1,trace_9
16840,trace_2,trace_3
16860,trace_3,trace_7
16880,trace_0,trace_4
16880,trace_1,trace_4
16900,trace_1,trace_2
16920,trace_1,trace_4
16920,trace_1,trace_5
16920,trace_2,trace_3
16920,trace_8,trace_9
16940,trace_0,trace_8
16960,trace_1,trace_7
16960,trace_5,trace_9
16980,trace_1,trace_4
17060,trace_2,trace_7
17060,trace_5,trace_9
17100,trace_2,trace_3
17100,trace_2,trace_7
17140,trace_1,trace_9
17160,trace_0,trace_6
17200,trace_3,trace_7
17220,trace_0,trace_8
17300,trace_2,trace_3
17340,trace_2,trace_3
17340,trace_6,trace_8
17360,trace_1,trace_9
17380,trace_1,trace_6
17400,trace_4,trace_5
17440,trace_1,trace_4
17460,trace_1,trace_4
17460,trace_2,trace_3
17460,trace_3,trace_7
17500,trace_2,trace_3
17520,trace_2,trace_3
17540,trace_1,trace_4
17540,trace_2,trace_3
17560,trace_1,trace_4
17620,trace_1,trace_9
17620,trace_8,trace_9
17700,trace_0,trace_6
17720,trace_1,trace_9
17740,trace_2,trace_3
17760,trace_1,trace_9
17760,trace_4,trace_9
17780,trace_6,trace_8
17820,trace_4,trace_5
17840,trace_0,trace_6
17860,trace_2,trace_3
17860,trace_4,trace_5
17860,trace_6,trace_8
17880,trace_3,trace_7
17900,trace_1,trace_5
17900,trace_6,trace_9
17940,trace_4,trace_9
17960,trace_1,trace_4
18000,trace_6,trace_8
18020,trace_1,trace_9
18040,trace_2,trace_7
18040,trace_4,trace_9
18060,trace_2,trace_3
18060,trace_2,trace_7
18060,trace_3,trace_5
18120,trace_1,trace_9
18140,trace_7,trace_8
18160,trace_0,trace_3
18160,trace_1,trace_9
18180,trace_4,trace_5
18200,trace_0,trace_8
18200,trace_4,trace_9
18200,trace_6,trace_8
18220,trace_6,trace_7
18320,trace_4,trace_5
18400,trace_1,trace_9
18420,trace_1,trace_4
18420,trace_2,trace_3
18420,trace_4,trace_5
18460,trace_3,trace_4
18460,trace_5,trace_9
18500,trace_1,trace_5
18500,trace_6,trace_8
18520,trace_2,trace_4
18520,trace_2,trace_7
18560,trace_2,trace_7
18560,trace_3,trace_7
18580,trace_1,trace_4
18580,trace_1,trace_5
18580,trace_3,trace_6
18600,trace_0,trace_6
18600,trace_1,trace_4
18600,trace_6,trace_8
18640,trace_1,trace_8
18640,trace_6,trace_8
18660,trace_6,trace_8
18680,trace_1,trace_4
18680,trace_2,trace_4
18700,trace_0,trace_6
18760,trace_1,trace_4
18760,trace_2,trace_7
18760,trace_3,trace_7
18760,trace_4,trace_9
18800,trace_2,trace_7
18820,trace_3,trace_7
18840,trace_5,trace_9
18920,trace_1,trace_4
18920,trace_4,trace_5
18940,trace_1,trace_4
19000,trace_1,trace_4
19000,trace_2,trace_7
19080,trace_4,trace_9
19100,trace_1,trace_4
19120,trace_0,trace_6
19140,trace_0,trace_6
19140,trace_3,trace_7
19160,trace_1,trace_4
19160,trace_3,trace_9
19180,trace_4,trace_5
19180,trace_5,trace_9
19200,trace_0,trace_8
19200,trace_1,trace_4
19200,trace_1,trace_5
19200,trace_1,trace_9
19200,trace_2,trace_3
19220,trace_3,trace_7
19220,trace_4,trace_9
19240,trace_1,trace_9
19280,trace_2,trace_3
19300,trace_2,trace_7
19320,trace_1,trace_3
19320,trace_1,trace_5
19340,trace_2,trace_7
19400,trace_2,trace_7
19480,trace_2,trace_7
19480,trace_5,trace_9
19500,trace_1,trace_9
19540,trace_1,trace_9
19540,trace_2,trace_3
19560,trace_5,trace_9
19580,trace_3,trace_9
19600,trace_0,trace_8
19600,trace_7,trace_8
19640,trace_2,trace_7
19640,trace_5,trace_8
19660,trace_2,trace_9
19720,trace_2,trace_6
19720,trace_4,trace_5
19760,trace_1,trace_4
19760,trace_4,trace_9
19780,trace_1,trace_5
19800,trace_5,trace_9
19820,trace_4,trace_5
19840,trace_3,trace_7
19860,trace_0,trace_6
19880,trace_0,trace_8
19880,trace_1,trace_5
19920,trace_3,trace_7
19940,trace_2,trace_7
19960,trace_0,trace_6
19960,trace_5,trace_9
19960,trace_6,trace_9
19980,trace_0,trace_6
20020,trace_2,trace_3
20040,trace_0,trace_6
20040,trace_2,trace_6
20060,trace_1,trace_5
20060,trace_2,trace_3
20080,trace_3,trace_5
20100,trace_0,trace_8
20100,trace_1,trace_5
20100,trace_6,trace_9
20160,trace_6,trace_9
20180,trace_0,trace_8
20200,trace_0,trace_6
20220,trace_6,trace_8
20260,trace_1,trace_5
20260,trace_1,trace_9
20300,trace_5,trace_9
20380,trace_2,trace_9
20460,trace_3,trace_7
20480,trace_1,trace_4
20500,trace_2,trace_7
20560,trace_3,trace_7
20600,trace_0,trace_6
20600,trace_2,trace_7
20600,trace_4,trace_5
20620,trace_1,trace_5
20620,trace_5,trace_9
20680,trace_6,trace_8
20700,trace_4,trace_6
20700,trace_4,trace_9
20760,trace_2,trace_3
20800,trace_0,trace_8
20800,trace_2,trace_3
20800,trace_4,trace_5
20820,trace_2,trace_3
20840,trace_4,trace_9
20860,trace_1,trace_5
20900,trace_2,trace_7
20940,trace_1,trace_5
20940,trace_4,trace_5
20980,trace_1,trace_9
20980,trace_6,trace_8
21000,trace_0,trace_6
21120,trace_4,trace_9
21160,trace_4,trace_9
21200,trace_0,trace_8
21220,trace_1,trace_6
21220,trace_6,trace_8
21240,trace_1,trace_4
21280,trace_1,trace_5
21280,trace_1,trace_9
21340,trace_0,trace_5
21340,trace_6,trace_8
21360,trace_4,trace_9
21400,trace_0,trace_6
21420,trace_0,trace_2
21420,trace_1,trace_5
21460,trace_5,trace_9
21480,trace_1,trace_5
21480,trace_3,trace_7
21520,trace_1,trace_9
21540,trace_1,trace_9
21620,trace_5,trace_9
21640,trace_5,trace_9
21660,trace_1,trace_5
21680,trace_0,trace_4
21680,trace_0,trace_6
21680,trace_3,trace_5
21700,trace_0,trace_9
21700,trace_6,trace_8
21720,trace_1,trace_9
21740,trace_4,trace_9
21760,trace_4,trace_5
21800,trace_1,trace_5
21820,trace_2,trace_7
21840,trace_4,trace_9
21860,trace_1,trace_4
21860,trace_4,trace_9
21880,trace_1,trace_3
21880,trace_1,trace_4
21880,trace_2,trace_3
21900,trace_5,trace_9
21920,trace_5,trace_9
21960,trace_4,trace_9
21960,trace_6,trace_8
21980,trace_2,trace_3
21980,trace_2,trace_5
22000,trace_1,trace_9
22020,trace_8,trace_9
22040,trace_2,trace_7
22040,trace_4,trace_9
22060,trace_0,trace_8
22160,trace_0,trace_8
22180,trace_3,trace_6
22180,trace_4,trace_5
22180,trace_4,trace_9
22200,trace_0,trace_6
22200,trace_1,trace_2
22200,trace_2,trace_3
22220,trace_0,trace_8
22260,trace_5,trace_9
22300,trace_6,trace_8
22320,trace_5,trace_9
22340,trace_3,trace_7
22380,trace_0,trace_6
22400,trace_1,trace_8
22400,trace_4,trace_5
22440,trace_1,trace_9
22440,trace_2,trace_3
22500,trace_5,trace_9
22540,trace_4,trace_9
22560,trace_1,trace_4
22560,trace_3,trace_7
22580,trace_1,trace_5
22600,trace_1,trace_9
22600,trace_3,trace_6
22600,trace_4,trace_5
22660,trace_2,trace_3
22680,trace_1,trace_5
22760,trace_1,trace_4
22760,trace_4,trace_6
22820,trace_2,trace_3
22820,trace_6,trace_9
22860,trace_6,trace_8
22880,trace_4,trace_5
22900,trace_1,trace_4
22940,trace_5,trace_9
22960,trace_1,trace_5
22960,trace_4,trace_5
22980,trace_4,trace_5
22980,trace_5,trace_9
23040,trace_3,trace_5
23060,trace_1,trace_9
23100,trace_0,trace_8
23100,trace_1,trace_9
23120,trace_2,trace_7
23140,trace_0,trace_8
23140,trace_4,trace_9
23160,trace_1,trace_4
23160,trace_5,trace_9
23160,trace_6,trace_7
23240,trace_0,trace_6
23240,trace_5,trace_7
23240,trace_6,trace_8
23260,trace_1,trace_5
23280,trace_4,trace_5
23300,trace_1,trace_9
