time,node1,node2
380,trace_4,trace_7
380,trace_6,trace_8
400,trace_1,trace_4
400,trace_1,trace_7
400,trace_2,trace_4
420,trace_1,trace_4
420,trace_2,trace_4
420,trace_2,trace_7
420,trace_3,trace_8
440,trace_0,trace_2
440,trace_0,trace_5
440,trace_1,trace_4
440,trace_2,trace_4
440,trace_6,trace_8
460,trace_0,trace_4
460,trace_0,trace_5
460,trace_0,trace_9
460,trace_1,trace_4
460,trace_2,trace_7
460,trace_5,trace_9
480,trace_0,trace_5
480,trace_1,trace_7
480,trace_2,trace_4
480,trace_4,trace_7
500,trace_0,trace_5
500,trace_1,trace_7
500,trace_2,trace_7
500,trace_3,trace_6
500,trace_4,trace_7
500,trace_5,trace_9
520,trace_0,trace_9
520,trace_3,trace_8
520,trace_4,trace_7
520,trace_5,trace_9
520,trace_6,trace_8
520,trace_8,trace_9
540,trace_0,trace_9
540,trace_1,trace_2
540,trace_1,trace_4
540,trace_1,trace_7
540,trace_2,trace_4
540,trace_3,trace_6
560,trace_0,trace_9
560,trace_1,trace_2
560,trace_1,trace_4
560,trace_2,trace_7
560,trace_3,trace_8
580,trace_0,trace_3
580,trace_1,trace_4
580,trace_2,trace_4
580,trace_5,trace_9
600,trace_1,trace_4
600,trace_1,trace_7
620,trace_0,trace_5
620,trace_3,trace_6
620,trace_4,trace_7
620,trace_6,trace_8
640,trace_0,trace_9
640,trace_1,trace_2
640,trace_2,trace_7
640,trace_3,trace_6
660,trace_3,trace_8
660,trace_5,trace_9
660,trace_6,trace_8
680,trace_1,trace_7
680,trace_2,trace_4
680,trace_4,trace_6
680,trace_5,trace_9
700,trace_0,trace_9
700,trace_1,trace_2
700,trace_2,trace_4
700,trace_3,trace_6
700,trace_5,trace_6
700,trace_5,trace_9
720,trace_2,trace_4
720,trace_3,trace_6
740,trace_1,trace_7
740,trace_2,trace_7
740,trace_5,trace_9
760,trace_0,trace_5
760,trace_1,trace_2
760,trace_2,trace_7
760,trace_3,trace_6
760,trace_5,trace_9
760,trace_6,trace_8
780,trace_0,trace_5
780,trace_2,trace_7
780,trace_3,trace_8
800,trace_0,trace_5
800,trace_3,trace_8
800,trace_4,trace_5
800,trace_5,trace_9
800,trace_6,trace_8
820,trace_0,trace_9
820,trace_3,trace_6
840,trace_1,trace_4
840,trace_1,trace_7
840,trace_2,trace_4
840,trace_3,trace_8
840,trace_4,trace_7
860,trace_0,trace_8
860,trace_1,trace_3
860,trace_5,trace_9
880,trace_0,trace_5
880,trace_1,trace_4
880,trace_2,trace_4
880,trace_2,trace_7
880,trace_3,trace_6
880,trace_5,trace_7
900,trace_1,trace_2
900,trace_1,trace_7
900,trace_2,trace_4
900,trace_2,trace_6
900,trace_3,trace_8
900,trace_4,trace_7
920,trace_1,trace_2
920,trace_1,trace_4
920,trace_4,trace_7
920,trace_5,trace_9
920,trace_6,trace_8
940,trace_0,trace_9
940,trace_1,trace_2
940,trace_3,trace_8
940,trace_5,trace_9
940,trace_6,trace_8
960,trace_4,trace_7
960,trace_5,trace_9
980,trace_0,trace_5
980,trace_0,trace_9
980,trace_1,trace_7
980,trace_2,trace_7
980,trace_3,trace_6
980,trace_4,trace_7
980,trace_5,trace_9
1000,trace_1,trace_2
1000,trace_2,trace_7
1000,trace_3,trace_6
1000,trace_3,trace_8
1000,trace_4,trace_7
1000,trace_5,trace_9
1000,trace_7,trace_8
1020,trace_0,trace_5
1020,trace_1,trace_7
1020,trace_3,trace_6
1020,trace_4,trace_7
1020,trace_5,trace_9
1020,trace_6,trace_8
1040,trace_0,trace_5
1040,trace_3,trace_6
1040,trace_4,trace_7
1040,trace_5,trace_8
1040,trace_5,trace_9
1060,trace_0,trace_3
1060,trace_1,trace_7
1060,trace_4,trace_7
1080,trace_2,trace_7
1080,trace_3,trace_6
1080,trace_3,trace_8
1080,trace_6,trace_8
1100,trace_1,trace_4
1100,trace_4,trace_7
1100,trace_5,trace_9
1120,trace_0,trace_8
1120,trace_1,trace_5
1120,trace_2,trace_7
1120,trace_3,trace_8
1120,trace_6,trace_8
1120,trace_8,trace_9
1140,trace_1,trace_2
1140,trace_1,trace_4
1140,trace_1,trace_6
1160,trace_1,trace_4
1160,trace_1,trace_7
1160,trace_2,trace_7
1160,trace_3,trace_8
1180,trace_2,trace_4
1180,trace_2,trace_7
1200,trace_1,trace_2
1200,trace_1,trace_5
1200,trace_2,trace_4
1200,trace_2,trace_7
1200,trace_3,trace_4
1200,trace_3,trace_8
1200,trace_6,trace_8
1220,trace_1,trace_4
1220,trace_3,trace_8
1220,trace_6,trace_8
1240,trace_0,trace_9
1240,trace_1,trace_2
1240,trace_1,trace_7
1240,trace_2,trace_4
1240,trace_3,trace_6
1260,trace_2,trace_7
1260,trace_3,trace_8
1260,trace_4,trace_7
1260,trace_5,trace_9
1260,trace_6,trace_8
1280,trace_0,trace_5
1280,trace_1,trace_2
1280,trace_1,trace_4
1280,trace_2,trace_7
1280,trace_4,trace_7
1280,trace_5,trace_6
1280,trace_5,trace_9
1300,trace_0,trace_9
1300,trace_2,trace_7
1300,trace_3,trace_6
1300,trace_5,trace_9
1320,trace_0,trace_9
1320,trace_1,trace_2
1320,trace_2,trace_7
1320,trace_3,trace_6
1320,trace_3,trace_8
1320,trace_4,trace_7
1320,trace_5,trace_9
1340,trace_0,trace_5
1340,trace_1,trace_4
1340,trace_1,trace_9
1340,trace_3,trace_8
1340,trace_5,trace_9
1360,trace_0,trace_5
1360,trace_1,trace_7
1360,trace_4,trace_7
1360,trace_6,trace_8
1380,trace_0,trace_9
1380,trace_1,trace_2
1380,trace_1,trace_4
1380,trace_1,trace_7
1380,trace_2,trace_7
1380,trace_3,trace_6
1380,trace_4,trace_7
1380,trace_5,trace_9
1380,trace_6,trace_7
1400,trace_1,trace_4
1400,trace_2,trace_8
1400,trace_3,trace_8
1400,trace_4,trace_7
1420,trace_0,trace_6
1420,trace_0,trace_9
1420,trace_1,trace_9
1420,trace_2,trace_4
1420,trace_3,trace_6
1420,trace_4,trace_7
1420,trace_5,trace_9
1440,trace_0,trace_9
1440,trace_1,trace_4
1440,trace_1,trace_7
1440,trace_2,trace_4
1440,trace_4,trace_7
1440,trace_5,trace_9
1460,trace_0,trace_9
1460,trace_1,trace_4
1460,trace_1,trace_7
1460,trace_2,trace_4
1460,trace_3,trace_6
1460,trace_3,trace_8
1460,trace_3,trace_9
1460,trace_5,trace_9
1460,trace_6,trace_8
1480,trace_0,trace_5
1480,trace_1,trace_7
1480,trace_3,trace_8
1480,trace_4,trace_7
1480,trace_6,trace_8
1500,trace_0,trace_9
1500,trace_1,trace_2
1500,trace_3,trace_6
1500,trace_3,trace_8
1500,trace_4,trace_7
1500,trace_6,trace_8
1520,trace_0,trace_9
1520,trace_1,trace_4
1520,trace_1,trace_5
1520,trace_1,trace_7
1520,trace_3,trace_6
1520,trace_4,trace_7
1520,trace_5,trace_7
1540,trace_2,trace_6
1540,trace_4,trace_6
1540,trace_5,trace_9
1560,trace_1,trace_4
1560,trace_1,trace_7
1560,trace_1,trace_8
1560,trace_3,trace_8
1560,trace_4,trace_7
1560,trace_5,trace_9
1580,trace_0,trace_9
1580,trace_1,trace_4
1580,trace_2,trace_4
1580,trace_3,trace_8
1580,trace_4,trace_7
1580,trace_6,trace_8
1580,trace_8,trace_9
1600,trace_1,trace_4
1600,trace_5,trace_9
1620,trace_0,trace_5
1620,trace_0,trace_9
1620,trace_1,trace_2
1620,trace_2,trace_7
1620,trace_3,trace_8
1640,trace_0,trace_9
1640,trace_1,trace_2
1640,trace_5,trace_9
1640,trace_6,trace_8
1660,trace_0,trace_9
1660,trace_1,trace_2
1660,trace_1,trace_7
1660,trace_2,trace_4
1660,trace_2,trace_7
1660,trace_3,trace_6
1680,trace_0,trace_5
1680,trace_1,trace_7
1680,trace_2,trace_4
1680,trace_6,trace_8
1700,trace_0,trace_9
1700,trace_2,trace_4
1700,trace_3,trace_8
1700,trace_4,trace_7
1700,trace_6,trace_8
1720,trace_0,trace_1
1720,trace_0,trace_3
1720,trace_1,trace_2
1720,trace_1,trace_7
1740,trace_1,trace_7
1740,trace_2,trace_4
1740,trace_2,trace_7
1740,trace_3,trace_6
1740,trace_3,trace_8
1740,trace_6,trace_8
1760,trace_0,trace_9
1760,trace_1,trace_2
1760,trace_1,trace_4
1760,trace_1,trace_7
1760,trace_3,trace_6
1760,trace_3,trace_8
1760,trace_3,trace_9
1760,trace_4,trace_7
1780,trace_1,trace_2
1780,trace_1,trace_4
1800,trace_0,trace_9
1800,trace_2,trace_4
1800,trace_4,trace_7
1800,trace_5,trace_9
1820,trace_0,trace_5
1820,trace_1,trace_2
1820,trace_1,trace_7
1840,trace_0,trace_5
1840,trace_1,trace_2
1840,trace_1,trace_4
1840,trace_2,trace_6
1840,trace_6,trace_8
1860,trace_0,trace_9
1860,trace_1,trace_2
1860,trace_1,trace_4
1860,trace_2,trace_4
1860,trace_3,trace_6
1860,trace_4,trace_5
1860,trace_4,trace_7
1860,trace_5,trace_9
1860,trace_6,trace_8
1880,trace_1,trace_2
1880,trace_1,trace_4
1880,trace_1,trace_7
1880,trace_3,trace_6
1880,trace_5,trace_9
1880,trace_8,trace_9
1900,trace_0,trace_5
1900,trace_1,trace_2
1900,trace_1,trace_4
1900,trace_2,trace_9
1900,trace_3,trace_6
1900,trace_4,trace_8
1920,trace_0,trace_5
1920,trace_1,trace_2
1920,trace_1,trace_3
1920,trace_1,trace_4
1920,trace_1,trace_7
1940,trace_0,trace_5
1940,trace_0,trace_9
1940,trace_1,trace_4
1940,trace_4,trace_6
1940,trace_4,trace_7
1940,trace_5,trace_9
1940,trace_6,trace_8
1960,trace_0,trace_2
1960,trace_0,trace_3
1960,trace_0,trace_5
1960,trace_1,trace_4
1960,trace_1,trace_7
1960,trace_2,trace_7
1960,trace_3,trace_8
1960,trace_6,trace_8
1980,trace_0,trace_5
1980,trace_0,trace_9
1980,trace_3,trace_6
1980,trace_4,trace_7
1980,trace_6,trace_7
2000,trace_0,trace_9
2000,trace_1,trace_2
2000,trace_1,trace_4
2000,trace_1,trace_7
2000,trace_4,trace_7
2020,trace_0,trace_2
2020,trace_1,trace_4
2020,trace_2,trace_7
2020,trace_3,trace_6
2020,trace_3,trace_8
2040,trace_1,trace_2
2040,trace_1,trace_4
2040,trace_2,trace_4
2040,trace_3,trace_8
2040,trace_4,trace_7
2040,trace_6,trace_8
2060,trace_0,trace_1
2060,trace_1,trace_4
2060,trace_2,trace_4
2060,trace_3,trace_6
2060,trace_3,trace_8
2060,trace_4,trace_7
2060,trace_6,trace_8
2080,trace_2,trace_4
2080,trace_5,trace_9
2100,trace_1,trace_2
2100,trace_1,trace_7
2100,trace_2,trace_4
2100,trace_6,trace_9
2100,trace_7,trace_9
2120,trace_0,trace_5
2120,trace_1,trace_8
2120,trace_2,trace_4
2120,trace_3,trace_6
2120,trace_6,trace_7
2120,trace_6,trace_8
2140,trace_1,trace_9
2140,trace_2,trace_4
2140,trace_2,trace_7
2140,trace_4,trace_7
2140,trace_5,trace_9
2160,trace_1,trace_7
2180,trace_1,trace_4
2180,trace_1,trace_7
2180,trace_2,trace_4
2180,trace_3,trace_8
2200,trace_0,trace_5
2200,trace_0,trace_9
2200,trace_1,trace_2
2200,trace_1,trace_4
2200,trace_2,trace_7
2200,trace_3,trace_6
2200,trace_3,trace_8
2200,trace_4,trace_9
2200,trace_6,trace_8
2220,trace_1,trace_2
2220,trace_1,trace_4
2220,trace_1,trace_7
2220,trace_3,trace_6
2220,trace_3,trace_8
2220,trace_3,trace_9
2220,trace_6,trace_8
2240,trace_0,trace_5
2240,trace_1,trace_2
2240,trace_1,trace_7
2240,trace_4,trace_7
2260,trace_1,trace_4
2260,trace_6,trace_8
2280,trace_0,trace_9
2280,trace_2,trace_4
2280,trace_2,trace_5
2280,trace_3,trace_6
2280,trace_4,trace_7
2280,trace_5,trace_9
2280,trace_6,trace_8
2280,trace_6,trace_9
2300,trace_0,trace_2
2300,trace_1,trace_4
2300,trace_2,trace_7
2300,trace_3,trace_4
2300,trace_3,trace_8
2300,trace_5,trace_9
2320,trace_0,trace_2
2320,trace_1,trace_4
2320,trace_1,trace_7
2320,trace_2,trace_7
2320,trace_3,trace_6
2320,trace_6,trace_8
2340,trace_1,trace_7
2340,trace_3,trace_6
2340,trace_3,trace_8
2340,trace_4,trace_7
2340,trace_4,trace_8
2340,trace_5,trace_9
2340,trace_6,trace_8
2360,trace_0,trace_5
2360,trace_0,trace_9
2360,trace_1,trace_2
2360,trace_3,trace_8
2380,trace_0,trace_9
2380,trace_1,trace_2
2380,trace_1,trace_4
2380,trace_3,trace_6
2380,trace_5,trace_9
2380,trace_6,trace_8
2400,trace_0,trace_5
2400,trace_2,trace_3
2400,trace_8,trace_9
2420,trace_0,trace_9
2420,trace_1,trace_4
2420,trace_2,trace_4
2420,trace_4,trace_5
2440,trace_0,trace_5
2440,trace_1,trace_7
2440,trace_2,trace_4
2440,trace_2,trace_7
2440,trace_3,trace_8
2440,trace_6,trace_8
2440,trace_7,trace_9
2460,trace_0,trace_5
2460,trace_1,trace_2
2460,trace_2,trace_4
2460,trace_2,trace_7
2460,trace_3,trace_6
2460,trace_4,trace_5
2480,trace_0,trace_8
2480,trace_3,trace_6
2480,trace_5,trace_9
2500,trace_1,trace_7
2500,trace_2,trace_4
2500,trace_4,trace_5
2500,trace_4,trace_7
2520,trace_1,trace_2
2520,trace_1,trace_4
2520,trace_3,trace_6
2520,trace_4,trace_7
2520,trace_5,trace_9
2540,trace_0,trace_9
2540,trace_1,trace_2
2540,trace_5,trace_9
2560,trace_0,trace_9
2560,trace_1,trace_2
2560,trace_2,trace_4
2560,trace_3,trace_6
2580,trace_1,trace_7
2580,trace_2,trace_7
2580,trace_3,trace_8
2600,trace_1,trace_2
2600,trace_2,trace_4
2600,trace_2,trace_7
2600,trace_5,trace_9
2600,trace_6,trace_8
2620,trace_0,trace_9
2620,trace_2,trace_4
2620,trace_2,trace_6
2620,trace_3,trace_8
2620,trace_4,trace_7
2640,trace_0,trace_5
2640,trace_1,trace_4
2640,trace_1,trace_7
2640,trace_2,trace_7
2640,trace_4,trace_7
2640,trace_6,trace_8
2660,trace_2,trace_7
2660,trace_5,trace_9
2680,trace_0,trace_6
2680,trace_1,trace_4
2680,trace_2,trace_4
2680,trace_3,trace_6
2680,trace_3,trace_8
2680,trace_4,trace_7
2680,trace_5,trace_7
2700,trace_1,trace_2
2700,trace_2,trace_4
2700,trace_3,trace_6
2700,trace_5,trace_9
2720,trace_0,trace_2
2720,trace_0,trace_5
2720,trace_0,trace_9
2720,trace_1,trace_2
2720,trace_1,trace_4
2720,trace_1,trace_7
2720,trace_2,trace_7
2720,trace_4,trace_7
2740,trace_1,trace_2
2740,trace_2,trace_7
2740,trace_3,trace_6
2740,trace_4,trace_7
2760,trace_1,trace_2
2760,trace_1,trace_4
2760,trace_3,trace_6
2760,trace_3,trace_8
2780,trace_0,trace_9
2780,trace_2,trace_4
2800,trace_0,trace_5
2800,trace_1,trace_7
2800,trace_4,trace_7
2800,trace_5,trace_9
2820,trace_1,trace_2
2820,trace_5,trace_9
2840,trace_0,trace_5
2840,trace_0,trace_7
2840,trace_0,trace_9
2840,trace_1,trace_4
2840,trace_1,trace_7
2840,trace_2,trace_7
2840,trace_3,trace_8
2860,trace_0,trace_5
2860,trace_1,trace_2
2860,trace_5,trace_9
2880,trace_0,trace_5
2880,trace_1,trace_2
2880,trace_2,trace_7
2880,trace_3,trace_6
2880,trace_3,trace_8
2880,trace_4,trace_7
2880,trace_5,trace_9
2880,trace_6,trace_8
2900,trace_0,trace_5
2900,trace_2,trace_4
2900,trace_3,trace_6
2900,trace_3,trace_8
2920,trace_1,trace_2
2920,trace_1,trace_3
2920,trace_1,trace_7
2920,trace_2,trace_7
2920,trace_3,trace_4
2920,trace_3,trace_6
2920,trace_4,trace_7
2920,trace_4,trace_8
2940,trace_0,trace_2
2940,trace_0,trace_4
2940,trace_1,trace_7
2940,trace_2,trace_7
2940,trace_3,trace_6
2940,trace_3,trace_8
2960,trace_1,trace_2
2960,trace_2,trace_4
2960,trace_6,trace_8
2980,trace_3,trace_5
2980,trace_3,trace_8
2980,trace_4,trace_7
2980,trace_6,trace_7
2980,trace_6,trace_8
3000,trace_0,trace_5
3000,trace_0,trace_9
3000,trace_1,trace_7
3020,trace_1,trace_2
3020,trace_1,trace_4
3020,trace_1,trace_7
3020,trace_3,trace_5
3040,trace_0,trace_9
3040,trace_1,trace_2
3040,trace_1,trace_4
3040,trace_1,trace_7
3040,trace_2,trace_7
3040,trace_3,trace_8
3060,trace_0,trace_5
3060,trace_0,trace_7
3080,trace_3,trace_8
3100,trace_0,trace_8
3100,trace_0,trace_9
3100,trace_1,trace_2
3100,trace_3,trace_6
3100,trace_3,trace_7
3100,trace_4,trace_6
3120,trace_0,trace_5
3120,trace_0,trace_9
3120,trace_2,trace_7
3120,trace_3,trace_8
3120,trace_5,trace_6
3140,trace_2,trace_4
3140,trace_3,trace_6
3140,trace_3,trace_8
3140,trace_4,trace_7
3140,trace_5,trace_9
3160,trace_0,trace_6
3160,trace_0,trace_9
3160,trace_2,trace_4
3160,trace_2,trace_7
3180,trace_0,trace_9
3180,trace_1,trace_7
3180,trace_2,trace_4
3180,trace_3,trace_6
3180,trace_6,trace_8
3180,trace_6,trace_9
3200,trace_1,trace_2
3200,trace_1,trace_7
3200,trace_2,trace_7
3200,trace_3,trace_6
3220,trace_0,trace_5
3220,trace_0,trace_9
3220,trace_1,trace_7
3220,trace_2,trace_7
3220,trace_4,trace_7
3220,trace_5,trace_9
3220,trace_6,trace_8
3240,trace_2,trace_4
3240,trace_4,trace_7
3260,trace_0,trace_9
3260,trace_1,trace_2
3280,trace_0,trace_5
3280,trace_0,trace_6
3280,trace_1,trace_4
3280,trace_2,trace_5
3280,trace_3,trace_6
3300,trace_0,trace_4
3300,trace_4,trace_9
3320,trace_0,trace_9
3320,trace_1,trace_4
3320,trace_3,trace_6
3320,trace_7,trace_9
3340,trace_0,trace_5
3340,trace_0,trace_9
3340,trace_1,trace_2
3340,trace_2,trace_4
3340,trace_3,trace_6
3340,trace_3,trace_8
3340,trace_4,trace_7
3340,trace_6,trace_8
3360,trace_0,trace_9
3360,trace_1,trace_4
3360,trace_1,trace_5
3360,trace_1,trace_7
3380,trace_1,trace_2
3380,trace_1,trace_4
3380,trace_1,trace_7
3380,trace_3,trace_4
3380,trace_6,trace_8
3400,trace_0,trace_9
3400,trace_3,trace_8
3400,trace_5,trace_9
3400,trace_6,trace_8
3420,trace_1,trace_7
3420,trace_2,trace_7
3420,trace_3,trace_6
3420,trace_3,trace_8
3420,trace_4,trace_7
3440,trace_1,trace_4
3440,trace_2,trace_5
3440,trace_3,trace_6
3440,trace_4,trace_7
3460,trace_0,trace_9
3460,trace_1,trace_2
3460,trace_2,trace_4
3460,trace_4,trace_7
3460,trace_5,trace_9
3480,trace_0,trace_9
3480,trace_1,trace_2
3480,trace_1,trace_4
3480,trace_2,trace_4
3480,trace_2,trace_7
3480,trace_3,trace_6
3480,trace_4,trace_5
3500,trace_1,trace_4
3500,trace_2,trace_4
3520,trace_0,trace_3
3520,trace_0,trace_5
3520,trace_1,trace_2
3520,trace_1,trace_4
3520,trace_1,trace_7
3520,trace_4,trace_7
3520,trace_5,trace_9
3540,trace_0,trace_3
3540,trace_1,trace_7
3540,trace_2,trace_7
3540,trace_4,trace_7
3540,trace_7,trace_9
3560,trace_0,trace_5
3560,trace_0,trace_9
3560,trace_2,trace_4
3580,trace_0,trace_5
3580,trace_1,trace_4
3580,trace_1,trace_8
3580,trace_2,trace_7
3580,trace_3,trace_6
3580,trace_3,trace_8
3580,trace_6,trace_8
3600,trace_0,trace_5
3600,trace_0,trace_9
3600,trace_1,trace_4
3600,trace_3,trace_8
3600,trace_6,trace_8
3620,trace_0,trace_9
3620,trace_1,trace_4
3620,trace_4,trace_7
3640,trace_0,trace_5
3640,trace_0,trace_9
3640,trace_1,trace_4
3640,trace_2,trace_4
3640,trace_3,trace_6
3640,trace_3,trace_8
3660,trace_0,trace_5
3660,trace_0,trace_9
3660,trace_1,trace_7
3660,trace_3,trace_6
3660,trace_3,trace_8
3660,trace_5,trace_9
3680,trace_0,trace_8
3680,trace_1,trace_4
3680,trace_1,trace_5
3680,trace_3,trace_6
3680,trace_3,trace_8
3680,trace_4,trace_7
3700,trace_1,trace_2
3700,trace_2,trace_4
3700,trace_3,trace_6
3700,trace_3,trace_8
3700,trace_5,trace_9
3720,trace_0,trace_9
3720,trace_2,trace_4
3720,trace_5,trace_9
3740,trace_1,trace_2
3740,trace_2,trace_4
3740,trace_2,trace_7
3760,trace_0,trace_9
3760,trace_1,trace_2
3760,trace_1,trace_7
3760,trace_2,trace_7
3760,trace_4,trace_8
3760,trace_4,trace_9
3780,trace_0,trace_9
3780,trace_2,trace_4
3780,trace_2,trace_7
3780,trace_3,trace_8
3780,trace_4,trace_5
3800,trace_0,trace_5
3800,trace_2,trace_7
3800,trace_3,trace_7
3800,trace_5,trace_9
3820,trace_0,trace_9
3820,trace_1,trace_2
3820,trace_2,trace_7
3820,trace_4,trace_6
3820,trace_5,trace_9
3840,trace_0,trace_5
3840,trace_0,trace_9
3840,trace_1,trace_2
3840,trace_1,trace_7
3840,trace_2,trace_4
3840,trace_3,trace_8
3840,trace_5,trace_9
3860,trace_0,trace_2
3860,trace_0,trace_9
3860,trace_1,trace_2
3860,trace_1,trace_4
3860,trace_2,trace_9
3860,trace_3,trace_6
3860,trace_3,trace_8
3880,trace_0,trace_5
3880,trace_2,trace_4
3880,trace_2,trace_7
3880,trace_3,trace_6
3900,trace_0,trace_5
3900,trace_1,trace_4
3900,trace_2,trace_7
3920,trace_0,trace_5
3920,trace_1,trace_2
3920,trace_1,trace_7
3920,trace_3,trace_6
3920,trace_4,trace_7
3920,trace_5,trace_9
3920,trace_6,trace_8
3940,trace_0,trace_2
3940,trace_0,trace_5
3940,trace_1,trace_7
3940,trace_2,trace_4
3940,trace_3,trace_6
3940,trace_3,trace_8
3940,trace_4,trace_7
3940,trace_5,trace_9
3960,trace_0,trace_7
3960,trace_2,trace_7
3960,trace_3,trace_6
3960,trace_7,trace_8
3980,trace_0,trace_5
3980,trace_1,trace_7
3980,trace_6,trace_8
3980,trace_7,trace_9
4000,trace_1,trace_7
4000,trace_5,trace_9
4000,trace_6,trace_8
4020,trace_2,trace_4
4020,trace_3,trace_8
4020,trace_4,trace_7
4040,trace_0,trace_5
4040,trace_4,trace_7
4040,trace_5,trace_9
4060,trace_0,trace_9
4060,trace_1,trace_2
4060,trace_3,trace_6
4060,trace_3,trace_8
4060,trace_4,trace_7
4060,trace_5,trace_9
4060,trace_6,trace_8
4080,trace_1,trace_2
4080,trace_1,trace_4
4080,trace_1,trace_7
4080,trace_2,trace_4
4080,trace_3,trace_6
4080,trace_3,trace_8
4080,trace_5,trace_9
4100,trace_0,trace_5
4100,trace_1,trace_2
4100,trace_1,trace_4
4120,trace_1,trace_2
4120,trace_2,trace_4
4120,trace_3,trace_6
4120,trace_3,trace_8
4120,trace_4,trace_7
4120,trace_5,trace_9
4140,trace_2,trace_4
4140,trace_2,trace_6
4140,trace_3,trace_8
4140,trace_5,trace_9
4160,trace_1,trace_2
4160,trace_1,trace_4
4160,trace_2,trace_9
4180,trace_1,trace_2
4180,trace_3,trace_8
4180,trace_4,trace_7
4180,trace_5,trace_9
4180,trace_6,trace_8
4200,trace_1,trace_2
4200,trace_1,trace_9
4200,trace_5,trace_9
4200,trace_6,trace_8
4220,trace_0,trace_9
4220,trace_1,trace_4
4220,trace_2,trace_4
4220,trace_2,trace_7
4220,trace_3,trace_6
4220,trace_3,trace_8
4220,trace_5,trace_9
4240,trace_0,trace_9
4240,trace_1,trace_2
4240,trace_3,trace_8
4240,trace_4,trace_7
4240,trace_6,trace_8
4260,trace_3,trace_5
4260,trace_3,trace_6
4280,trace_2,trace_7
4280,trace_3,trace_6
4280,trace_3,trace_8
4300,trace_0,trace_5
4300,trace_0,trace_9
4300,trace_2,trace_4
4300,trace_4,trace_8
4300,trace_5,trace_9
4320,trace_0,trace_5
4320,trace_0,trace_9
4320,trace_1,trace_4
4320,trace_3,trace_6
4320,trace_4,trace_7
4320,trace_6,trace_8
4340,trace_0,trace_5
4340,trace_1,trace_2
4340,trace_2,trace_7
4340,trace_3,trace_5
4340,trace_3,trace_6
4360,trace_0,trace_2
4360,trace_1,trace_2
4360,trace_2,trace_5
4360,trace_3,trace_6
4360,trace_3,trace_8
4360,trace_5,trace_9
4380,trace_0,trace_6
4380,trace_1,trace_2
4380,trace_4,trace_6
4380,trace_6,trace_8
4400,trace_0,trace_5
4400,trace_0,trace_9
4400,trace_1,trace_2
4400,trace_1,trace_7
4400,trace_2,trace_4
4400,trace_2,trace_7
4400,trace_5,trace_9
4400,trace_8,trace_9
4420,trace_0,trace_9
4420,trace_1,trace_4
4420,trace_1,trace_6
4420,trace_1,trace_7
4420,trace_3,trace_8
4420,trace_4,trace_5
4420,trace_5,trace_9
4420,trace_6,trace_8
4440,trace_0,trace_9
4440,trace_1,trace_2
4440,trace_3,trace_6
4440,trace_3,trace_8
4440,trace_8,trace_9
4460,trace_1,trace_2
4460,trace_1,trace_7
4460,trace_1,trace_8
4460,trace_3,trace_8
4460,trace_6,trace_8
4480,trace_3,trace_6
4480,trace_3,trace_8
